# MOND N-body snapshot at t = 1.801 Gyr
# id x(kpc) y(kpc) z(kpc) vx(km/s) vy(km/s) vz(km/s) mass(M_sun) type
90 14.299846 50.370338 41.538812 100.926 148.630 -26.156 5.000e+07 1
91 7.693465 46.516515 51.014684 66.928 91.148 -2.982 5.000e+07 1
92 7.473870 44.687475 46.451524 -14.762 -61.672 -27.875 5.000e+07 1
93 11.363572 44.149403 45.319293 92.332 119.503 69.736 5.000e+07 1
94 7.160476 45.704126 47.258637 -153.437 96.255 100.123 5.000e+07 1
95 4.917116 48.960840 48.320617 -136.995 165.808 245.988 5.000e+07 1
96 4.122965 46.175280 47.871590 202.515 131.126 118.553 5.000e+07 1
97 -0.357477 53.525503 47.742538 30.168 -169.850 38.458 5.000e+07 1
98 7.094587 48.181871 45.176461 125.053 138.759 -15.323 5.000e+07 1
99 12.805545 42.591935 45.223908 107.198 -34.266 58.595 5.000e+07 1
100 6.862318 47.870439 47.604978 -252.771 -61.912 217.941 5.000e+07 1
101 8.212781 41.702314 43.532413 148.983 -77.676 11.858 5.000e+07 1
102 54.127063 -244.852735 36.763186 -29.503 154.327 10.304 5.000e+07 1
103 5.323421 46.827208 47.417671 -106.523 -146.361 -71.657 5.000e+07 1
104 8.122693 45.273830 49.009845 199.807 93.133 111.037 5.000e+07 1
105 11.221512 41.971308 47.733379 178.410 -62.075 -94.672 5.000e+07 1
106 21.836280 46.682412 43.267700 142.710 13.320 -54.727 5.000e+07 1
107 2.491602 50.190610 47.613892 -122.173 -186.688 66.664 5.000e+07 1
108 7.038960 46.941922 46.944488 1.140 253.946 203.344 5.000e+07 1
109 4.563969 45.529545 41.465171 -36.323 22.601 -293.219 5.000e+07 1
110 6.368257 40.351293 44.285948 96.550 104.821 -0.927 5.000e+07 1
111 5.395344 46.705929 48.714065 -9.454 156.653 -7.006 5.000e+07 1
112 9.011124 44.947858 45.432337 124.006 150.302 -102.404 5.000e+07 1
113 10.060825 43.607547 47.619029 207.734 133.901 11.852 5.000e+07 1
114 4.124197 46.417639 48.297327 61.306 110.689 48.143 5.000e+07 1
115 15.256464 51.499462 47.101986 -159.358 148.631 -12.246 5.000e+07 1
116 7.069159 44.702358 48.688196 163.156 123.886 135.427 5.000e+07 1
117 3.334956 43.971096 47.135988 8.772 33.385 -52.062 5.000e+07 1
118 5.980339 42.461455 45.884969 155.716 -41.187 1.998 5.000e+07 1
119 4.235392 46.454082 46.206413 -142.302 -130.396 -1.145 5.000e+07 1
120 6.139849 45.945205 47.999225 -367.220 78.968 13.243 5.000e+07 1
121 7.190717 45.125983 47.829272 -69.135 -115.469 367.098 5.000e+07 1
122 20.030723 44.212233 45.575662 -114.975 38.950 40.954 5.000e+07 1
123 -118.948351 -86.454935 -193.950520 61.561 55.233 135.721 5.000e+07 1
124 6.506177 43.495484 46.995912 167.844 -85.269 46.876 5.000e+07 1
125 7.985477 41.968089 47.198889 42.141 -53.818 -48.653 5.000e+07 1
126 3.073164 53.974455 47.674244 -21.083 -129.453 25.578 5.000e+07 1
127 4.549695 55.624414 42.348403 9.595 -164.128 47.900 5.000e+07 1
128 6.978819 41.898946 47.031267 146.245 -26.733 46.891 5.000e+07 1
129 7.915117 46.234170 48.477875 -138.786 -19.433 79.365 5.000e+07 1
130 8.032354 44.566126 47.230544 -35.762 -149.898 52.333 5.000e+07 1
131 4.523842 45.268863 46.556265 152.011 -185.867 -90.017 5.000e+07 1
132 7.876996 43.357594 46.055498 246.997 81.211 -138.494 5.000e+07 1
133 5.754274 45.932997 47.325125 64.493 80.116 -61.176 5.000e+07 1
134 8.234531 45.469304 46.913799 -202.924 -174.095 113.868 5.000e+07 1
135 5.869256 45.881336 45.131702 -5.141 -5.747 -68.907 5.000e+07 1
136 8.197809 40.776681 47.254644 227.595 30.233 -41.293 5.000e+07 1
137 5.300160 45.270854 48.906151 -108.787 -36.343 -98.279 5.000e+07 1
138 8.275619 44.583226 46.651885 397.630 -57.608 -6.632 5.000e+07 1
139 7.346702 44.036704 47.762759 -24.137 -11.822 -35.035 5.000e+07 1
140 7.104813 47.066022 47.531791 -100.066 86.197 138.791 5.000e+07 1
141 6.785025 44.875457 48.185435 13.267 118.560 -153.074 5.000e+07 1
142 5.134563 55.302708 46.998805 -15.846 43.074 -69.062 5.000e+07 1
143 9.664021 34.815714 47.635963 -39.474 63.239 -15.694 5.000e+07 1
144 9.737000 41.202407 46.026037 165.926 -8.779 140.061 5.000e+07 1
145 7.187727 48.167662 48.585725 -48.645 161.816 -1.444 5.000e+07 1
146 3.796904 45.703368 46.067566 94.657 -66.531 -154.871 5.000e+07 1
147 7.661429 47.265833 43.801173 -53.379 20.637 24.240 5.000e+07 1
148 4.496389 47.214348 48.212527 125.172 -116.821 -102.239 5.000e+07 1
149 5.452701 45.543245 46.415437 102.875 -113.954 -258.088 5.000e+07 1
150 3.737667 45.840029 47.801616 7.942 -32.203 -43.455 5.000e+07 1
151 12.083386 40.185961 46.338021 -71.727 92.538 17.473 5.000e+07 1
152 6.785115 44.735024 47.372233 92.264 143.315 121.613 5.000e+07 1
153 9.809079 47.515818 49.973823 -131.158 132.989 113.543 5.000e+07 1
154 7.093557 41.489331 47.786910 68.732 123.563 21.177 5.000e+07 1
155 8.182938 45.017198 46.031949 -269.452 -73.160 139.680 5.000e+07 1
156 4.925432 32.287315 49.582018 -3.769 250.344 42.819 5.000e+07 1
157 4.577255 56.914817 50.818451 6.935 -39.281 27.323 5.000e+07 1
158 10.328880 43.160597 47.104064 326.182 70.591 127.462 5.000e+07 1
159 9.195325 46.505898 39.516486 30.385 -5.080 -97.996 5.000e+07 1
160 6.566971 54.007765 50.435903 -4.597 52.160 52.458 5.000e+07 1
161 5.903392 46.381768 46.925490 -81.590 136.726 83.271 5.000e+07 1
162 11.001094 46.286817 49.165175 80.479 200.144 -8.157 5.000e+07 1
163 6.086158 43.999647 48.170918 142.939 243.695 -188.585 5.000e+07 1
164 6.179767 44.535882 49.193379 -109.996 -3.440 177.114 5.000e+07 1
165 6.570265 45.142167 47.331705 -59.958 -91.156 181.626 5.000e+07 1
166 13.162006 50.997896 50.428127 -48.531 34.004 51.232 5.000e+07 1
167 10.488351 42.174682 45.652079 94.634 227.526 120.936 5.000e+07 1
168 6.768678 47.302006 48.322690 -172.216 -33.353 193.090 5.000e+07 1
169 8.418777 49.636388 48.866577 31.154 59.914 79.781 5.000e+07 1
170 7.013809 44.042874 49.852925 -12.923 92.464 -174.936 5.000e+07 1
171 7.583748 45.198588 46.692681 213.841 38.870 124.594 5.000e+07 1
172 6.290549 43.890881 45.125084 41.898 101.827 -61.316 5.000e+07 1
173 6.567012 47.113414 44.206667 -86.286 -97.391 -10.352 5.000e+07 1
174 5.643710 46.463683 47.119652 30.525 40.882 75.263 5.000e+07 1
175 5.789457 47.047666 46.718277 41.065 -124.164 12.136 5.000e+07 1
176 7.872782 47.092360 48.837271 -41.922 231.961 167.400 5.000e+07 1
177 10.111275 45.893340 50.417574 23.865 1.024 245.884 5.000e+07 1
178 -4.194273 49.139578 48.569897 92.680 -59.567 39.153 5.000e+07 1
179 7.417241 42.596162 48.985174 29.830 200.625 99.765 5.000e+07 1
180 2.982168 39.159325 48.132809 55.745 5.201 -35.418 5.000e+07 1
181 8.333529 37.281996 45.499941 39.894 -17.965 -37.081 5.000e+07 1
182 7.284332 44.207939 47.688428 171.044 44.665 12.993 5.000e+07 1
183 6.977081 44.968772 47.796532 249.304 365.317 1.478 5.000e+07 1
184 2.887166 51.570664 48.069777 4.121 -110.386 33.143 5.000e+07 1
185 82.585185 78.986932 113.750632 -45.632 33.343 -14.964 5.000e+07 1
186 12.227497 43.770941 43.452281 0.988 194.428 118.308 5.000e+07 1
187 4.905099 46.208156 49.461596 -72.398 188.923 -22.210 5.000e+07 1
188 7.508354 44.702777 45.956787 22.724 38.691 -140.683 5.000e+07 1
189 7.811090 45.256226 49.068896 125.030 -39.591 -52.173 5.000e+07 1
190 6.449871 44.848767 46.980585 -1.113 -150.323 -21.491 5.000e+07 1
191 8.154550 44.216617 47.376032 -204.793 49.298 -90.846 5.000e+07 1
192 0.557028 38.520838 48.362602 172.215 -90.416 59.524 5.000e+07 1
193 5.797847 44.809079 47.138053 -6.653 -10.381 17.256 5.000e+07 1
194 5.780319 41.524706 52.444817 29.060 188.902 -44.215 5.000e+07 1
195 5.518645 46.194860 47.629013 -92.645 62.762 -91.529 5.000e+07 1
196 4.794320 45.205769 45.336908 52.889 -187.650 -78.943 5.000e+07 1
197 5.942300 47.154900 48.953550 -93.626 -55.747 12.566 5.000e+07 1
198 -2.152048 43.782581 41.407897 164.532 89.755 36.238 5.000e+07 1
199 7.013285 44.825415 45.884327 51.261 113.224 -14.759 5.000e+07 1
200 1.612593 41.837224 48.205567 104.899 -206.412 -36.339 6.250e+07 2
201 4.583611 49.110873 46.220484 -245.295 86.335 -109.845 6.250e+07 2
202 3.893663 44.666964 48.893296 104.527 -142.715 -123.722 6.250e+07 2
203 6.238077 44.125539 47.089087 224.098 -89.151 -32.420 6.250e+07 2
204 8.674552 43.800045 46.974655 -217.406 214.378 -40.551 6.250e+07 2
205 7.001555 45.558002 47.160558 42.228 120.761 24.834 6.250e+07 2
206 -1945.896813 -1692.917653 -109.474418 -1040.262 -904.821 -58.256 6.250e+07 2
207 6.626501 45.720972 48.447554 -68.224 -0.235 -10.028 6.250e+07 2
208 9.116593 41.049328 49.672854 259.443 51.987 39.141 6.250e+07 2
209 5.938048 47.122191 46.740526 -193.527 191.423 139.968 6.250e+07 2
210 7.484788 42.494852 46.842035 177.936 -53.597 69.356 6.250e+07 2
211 5.515943 45.205671 46.278845 58.410 -7.520 120.748 6.250e+07 2
212 15.691910 43.738628 42.958409 91.636 162.581 50.533 6.250e+07 2
213 4.587664 46.903000 46.507913 50.221 40.940 37.531 6.250e+07 2
214 6.413354 44.466648 47.656294 128.278 -9.286 51.171 6.250e+07 2
215 4.900026 48.405711 46.061923 -115.003 46.619 8.007 6.250e+07 2
216 7.949720 48.803300 49.382037 -83.192 -9.461 51.561 6.250e+07 2
217 17.682994 51.478881 46.345284 -136.766 94.686 39.503 6.250e+07 2
218 6.146630 45.496626 46.534387 -9.159 133.760 -122.033 6.250e+07 2
219 -1.026431 57.557699 43.695630 -138.870 90.157 30.359 6.250e+07 2
220 7.955185 45.642368 45.296549 59.286 45.528 24.047 6.250e+07 2
221 6.046992 43.923268 44.903273 123.283 -63.279 -4.500 6.250e+07 2
222 9.483278 51.016650 49.024075 -32.091 91.009 38.901 6.250e+07 2
223 7.204076 44.996602 49.014205 -84.039 -73.987 -119.423 6.250e+07 2
224 6.105565 45.662147 47.135902 184.071 42.383 -166.235 6.250e+07 2
225 22.270554 409.049136 56.908530 7.314 107.830 26.478 6.250e+07 2
226 5.774084 44.815620 47.981376 -148.121 -108.644 -75.146 6.250e+07 2
227 1.825688 54.765928 44.893036 -70.673 54.576 54.221 6.250e+07 2
228 1.844872 46.799769 45.377194 -77.825 -53.554 -110.905 6.250e+07 2
229 6.413139 45.517169 47.950416 -46.047 6.383 257.647 6.250e+07 2
230 6.409386 48.194638 48.308102 -222.969 9.252 126.104 6.250e+07 2
231 6.534278 45.214534 46.612421 -175.395 149.250 7.144 6.250e+07 2
232 9.066822 43.241516 48.513895 99.357 195.578 -32.011 6.250e+07 2
233 9.954350 45.351508 47.204246 -26.095 216.096 27.100 6.250e+07 2
234 6.224783 58.586531 47.652922 -33.022 -118.420 -31.818 6.250e+07 2
235 4.810647 44.385875 47.145415 -92.407 68.184 18.988 6.250e+07 2
236 8.031022 41.330795 48.220790 -48.576 116.646 -90.985 6.250e+07 2
237 8.840710 46.103796 47.266404 -75.931 243.665 23.139 6.250e+07 2
238 18.688692 45.973716 42.617310 139.947 140.167 -28.840 6.250e+07 2
239 4.722172 47.152511 48.644812 14.280 223.775 145.993 6.250e+07 2
240 15.921736 42.837139 52.182656 73.002 102.019 21.359 6.250e+07 2
241 14.990823 53.172443 49.825395 32.951 164.932 -15.266 6.250e+07 2
242 4.416862 44.067113 47.492411 142.036 -106.733 163.029 6.250e+07 2
243 23.412584 54.211606 54.814345 -38.404 87.166 24.768 6.250e+07 2
244 5.069101 46.006264 47.661132 224.932 -24.067 25.046 6.250e+07 2
245 6.549047 44.754048 47.139637 73.846 157.765 58.087 6.250e+07 2
246 6.611233 44.851283 47.046992 -125.160 -120.456 90.866 6.250e+07 2
247 8.584545 39.893969 46.710071 78.915 80.770 77.763 6.250e+07 2
248 6.812931 36.355369 46.133547 244.009 -1.608 -25.688 6.250e+07 2
249 9.469842 41.192274 47.498304 -115.562 119.966 92.834 6.250e+07 2
250 6.414944 47.111373 47.354173 -333.666 124.816 -8.626 6.250e+07 2
251 9.569392 47.132961 48.512399 -147.229 139.372 -24.158 6.250e+07 2
252 6.391883 45.237870 46.874239 24.198 0.227 -115.942 6.250e+07 2
253 9.796043 44.500175 45.208042 -55.060 209.017 0.353 6.250e+07 2
254 6.912668 45.620354 47.277549 -70.816 -26.217 298.598 6.250e+07 2
255 5.551346 46.153096 49.676297 16.349 14.122 -146.602 6.250e+07 2
256 3.968918 46.672959 46.264973 41.843 30.943 67.222 6.250e+07 2
257 2.542168 42.809599 47.899796 153.937 -20.856 162.433 6.250e+07 2
258 7.447158 43.487979 47.098071 199.964 110.164 70.063 6.250e+07 2
259 10.025061 43.463457 50.353801 161.739 149.591 33.711 6.250e+07 2
260 6.457253 49.695494 46.165398 -62.762 -252.718 -39.493 6.250e+07 2
261 7.279026 40.072393 49.235094 177.037 69.955 97.561 6.250e+07 2
262 12.698230 41.845130 46.401876 87.409 157.993 73.245 6.250e+07 2
263 -3204.635403 2852.605680 -121.412567 -1729.841 1539.929 -65.710 6.250e+07 2
264 6.294140 44.212661 47.046685 97.690 17.835 -153.738 6.250e+07 2
265 1.826055 49.394953 47.394045 -182.974 -72.865 65.714 6.250e+07 2
266 5.141496 43.733471 45.791441 54.063 -77.899 102.231 6.250e+07 2
267 7.421274 47.135954 47.108801 -24.565 -94.530 153.348 6.250e+07 2
268 11.808175 44.307244 46.719927 128.867 157.080 80.982 6.250e+07 2
269 12.052353 43.795983 46.666351 61.785 161.166 -128.143 6.250e+07 2
270 6.411344 44.535568 48.353733 80.642 -99.190 -152.881 6.250e+07 2
271 7.399692 41.563478 47.658780 18.940 34.621 79.579 6.250e+07 2
272 6.381373 43.593571 47.174989 2.398 -101.040 77.345 6.250e+07 2
273 7.393864 41.355826 47.361289 308.321 200.979 71.134 6.250e+07 2
274 5.218659 47.541626 46.014962 -83.004 -99.338 180.271 6.250e+07 2
275 6.035240 45.790729 48.074589 82.671 69.520 94.823 6.250e+07 2
276 7.488400 51.482759 48.100386 -100.111 162.180 57.617 6.250e+07 2
277 10.313855 62.612718 42.648641 -131.933 -39.006 0.616 6.250e+07 2
278 7.479515 43.829663 46.209126 -80.348 72.287 -38.556 6.250e+07 2
279 0.781828 44.550179 45.237796 -125.846 -151.395 40.851 6.250e+07 2
280 19.190636 60.470903 48.749015 -75.743 120.297 5.346 6.250e+07 2
281 7.047472 45.556524 46.384416 -107.499 187.146 8.681 6.250e+07 2
282 6.202772 50.805198 47.519387 -94.534 -87.970 28.852 6.250e+07 2
283 6.909448 43.913688 46.088644 -59.632 172.202 144.056 6.250e+07 2
284 8.522665 43.719233 47.474454 -191.561 134.819 -55.994 6.250e+07 2
285 7.257752 47.247019 48.455622 -62.264 187.146 -21.295 6.250e+07 2
286 6.496250 44.627762 47.859868 30.100 161.703 95.219 6.250e+07 2
287 2.287660 47.434518 46.819038 -175.167 9.207 37.148 6.250e+07 2
288 8.482023 48.652540 46.355633 -47.424 157.346 34.593 6.250e+07 2
289 8.596936 45.923740 47.879907 -121.743 198.132 154.736 6.250e+07 2
290 0.181946 51.656036 44.857347 -120.984 -64.071 43.614 6.250e+07 2
291 10.113904 41.223627 44.671991 173.214 -6.935 90.125 6.250e+07 2
292 2.110504 48.523552 49.191899 -116.750 -109.708 5.122 6.250e+07 2
293 2.950129 48.885261 46.746106 -10.515 -159.212 -6.656 6.250e+07 2
294 4.475415 45.205566 46.766234 -6.774 -49.595 -14.065 6.250e+07 2
295 5.605674 43.229879 47.925611 69.228 -79.098 -142.034 6.250e+07 2
296 4.836087 44.015163 48.453734 92.767 92.756 -115.061 6.250e+07 2
297 3.175288 47.350444 45.616515 95.575 -199.751 42.708 6.250e+07 2
298 4.955460 46.281292 47.111213 -58.091 69.054 133.120 6.250e+07 2
299 5.971139 51.606525 49.072037 -121.733 41.237 12.916 6.250e+07 2
300 8.578168 46.350486 46.827340 -78.190 199.722 57.746 6.250e+07 2
301 11.999482 50.353288 46.452044 -121.149 17.686 41.828 6.250e+07 2
302 2.442130 44.469142 48.619466 -253.799 -193.972 146.411 6.250e+07 2
303 -6.038456 46.915329 48.122685 19.573 -126.422 -10.584 6.250e+07 2
304 6.344926 45.843983 48.419347 -10.742 3.020 10.692 6.250e+07 2
305 10.569367 45.292662 47.293965 114.231 154.439 98.936 6.250e+07 2
306 5.264657 48.188655 48.296895 -206.692 116.540 -53.057 6.250e+07 2
307 4.010254 45.463175 46.122312 210.009 -57.963 160.263 6.250e+07 2
308 4.985828 43.132181 48.088821 89.829 38.471 33.888 6.250e+07 2
309 6.837287 44.855268 46.663946 172.082 34.661 37.959 6.250e+07 2
310 11.117713 49.103604 47.132856 -262.007 48.372 -17.686 6.250e+07 2
311 18.738663 47.380871 44.951827 -130.490 222.988 72.233 6.250e+07 2
312 8.620547 38.335090 48.975611 136.954 15.730 70.150 6.250e+07 2
313 4.433855 45.424578 48.925555 150.224 -58.716 85.217 6.250e+07 2
314 9.835703 48.984227 49.298012 -52.436 -48.190 23.379 6.250e+07 2
315 8.260917 49.737498 49.250840 -23.623 125.135 4.191 6.250e+07 2
316 5.743218 45.433086 47.505295 249.854 -42.630 40.842 6.250e+07 2
317 6.474957 47.541956 50.295880 -45.799 104.599 98.884 6.250e+07 2
318 19.121171 60.557444 48.713119 -60.591 109.519 57.698 6.250e+07 2
319 4.772950 46.534337 47.403719 -115.089 -34.166 23.559 6.250e+07 2
320 4.688300 44.621969 47.050646 143.670 119.581 -143.604 6.250e+07 2
321 3.917155 45.088690 48.071490 93.321 -260.392 28.657 6.250e+07 2
322 4.929474 48.869316 47.364992 -104.064 -181.178 -6.221 6.250e+07 2
323 0.130777 51.446886 46.087177 -201.196 -112.678 -2.778 6.250e+07 2
324 4.773853 46.512681 44.906729 -126.728 -151.389 -39.351 6.250e+07 2
325 5.468865 46.625898 47.992411 83.375 -158.365 -124.800 6.250e+07 2
326 4.382409 46.563292 46.829862 101.331 -189.499 -14.036 6.250e+07 2
327 5.622492 48.617503 47.269817 -70.807 -17.967 13.955 6.250e+07 2
328 5.038805 45.506678 47.630851 38.863 -135.925 -135.320 6.250e+07 2
329 7.566325 45.940591 47.204021 -70.777 79.153 199.027 6.250e+07 2
330 8.780121 43.101447 47.312276 -2.562 -2.108 1.159 6.250e+07 2
331 32.733894 43.328322 52.701329 -128.668 102.813 29.241 6.250e+07 2
332 -0.172084 35.127221 46.160480 -13.814 -96.528 -30.213 6.250e+07 2
333 7.869093 46.957455 47.516838 34.885 44.367 127.407 6.250e+07 2
334 9.870854 42.936677 48.337469 -30.411 216.419 40.530 6.250e+07 2
335 2.551949 44.496441 46.059727 166.997 -73.068 127.808 6.250e+07 2
336 7.185035 45.678566 46.668826 -191.012 -35.689 -57.671 6.250e+07 2
337 8.895961 43.465793 47.487015 127.014 165.605 23.792 6.250e+07 2
338 3.575221 50.139340 52.588388 -18.728 -81.138 -61.856 6.250e+07 2
339 5.385462 45.140881 48.859737 -50.669 -10.324 -84.509 6.250e+07 2
340 6.935424 45.462059 47.696206 -139.361 -183.775 69.933 6.250e+07 2
341 7.354100 43.706492 46.477337 139.780 229.025 -108.978 6.250e+07 2
342 7.403542 46.203945 46.670049 -108.182 93.403 -129.722 6.250e+07 2
343 9.110611 45.853929 45.182625 -58.207 149.207 232.651 6.250e+07 2
344 2.531687 34.979449 52.715434 45.121 9.713 84.732 6.250e+07 2
345 -2.537677 37.371867 48.451302 210.808 43.217 15.054 6.250e+07 2
346 1.679403 49.920243 47.042712 -105.913 -68.321 -134.868 6.250e+07 2
347 9.041651 50.577291 48.649783 -150.415 13.773 50.034 6.250e+07 2
348 8.323552 46.833511 48.573638 -178.060 128.779 -99.407 6.250e+07 2
349 12.317987 56.375740 48.797622 -171.819 111.426 46.769 6.250e+07 2
350 -26.409905 14.461771 47.663726 66.499 -15.573 3.870 6.250e+07 2
