# MOND N-body snapshot at t = 0.200 Gyr
# id x(kpc) y(kpc) z(kpc) vx(km/s) vy(km/s) vz(km/s) mass(M_sun) type
28 -0.531215 1.978518 4.741121 10.879 98.183 284.453 5.000e+07 1
29 2.562483 3.262564 4.354336 -77.840 277.105 -2.422 5.000e+07 1
30 -2.561797 5.576569 6.578656 -54.970 -22.801 -34.928 5.000e+07 1
31 -2.117969 -0.141264 5.288436 -25.784 39.955 31.726 5.000e+07 1
32 0.776533 3.261980 4.051417 70.622 -144.328 244.398 5.000e+07 1
33 0.617752 0.078306 3.715733 71.965 43.283 -34.613 5.000e+07 1
34 -0.281103 3.640176 4.632843 43.836 -206.851 19.274 5.000e+07 1
35 1.232917 3.436904 4.011991 205.592 -104.125 166.096 5.000e+07 1
36 -0.346090 3.687463 4.214281 -148.633 -219.443 -45.188 5.000e+07 1
37 1.828824 7.228572 -11.307652 -4.786 -25.786 252.246 5.000e+07 1
38 -0.218059 1.155671 2.209074 -69.452 -44.120 161.096 5.000e+07 1
39 1.167941 -3.224035 2.572173 142.684 -133.128 -23.927 5.000e+07 1
40 -0.010287 3.719595 3.753212 -125.584 -190.412 6.341 5.000e+07 1
41 2.894714 3.152907 7.397803 -149.250 64.261 143.641 5.000e+07 1
42 -1.711591 4.300413 3.881382 -21.635 -35.279 -94.911 5.000e+07 1
43 68.890979 46.881100 26.247650 -59.304 -39.463 0.948 5.000e+07 1
44 -0.940058 1.592708 1.737463 31.883 168.506 -395.905 5.000e+07 1
45 -1.702305 4.226853 5.137151 -219.586 -137.713 53.604 5.000e+07 1
46 -0.522634 3.356673 3.796929 -175.217 -130.203 -76.117 5.000e+07 1
47 1.132366 3.547537 3.426145 78.698 233.351 265.354 5.000e+07 1
48 0.308062 3.221958 4.537221 -131.834 -313.031 31.634 5.000e+07 1
49 0.241937 4.179074 4.408612 -183.319 180.550 -137.219 5.000e+07 1
50 -0.377611 2.998167 4.012095 -60.347 32.681 -10.645 5.000e+07 1
51 1.216980 2.455957 3.828738 71.246 -129.548 -134.674 5.000e+07 1
52 -0.277813 1.902784 6.514925 -193.843 -270.378 146.589 5.000e+07 1
53 104.686692 52.135099 96.026211 -39.051 -19.087 -13.645 5.000e+07 1
54 1.950071 5.211010 3.390735 -182.814 -7.153 179.770 5.000e+07 1
55 -1.048719 4.324964 4.100924 42.928 -72.744 165.203 5.000e+07 1
56 -0.170234 3.600812 3.430360 140.972 -307.151 -2.478 5.000e+07 1
57 0.012343 3.057407 4.038098 -244.129 -6.466 101.916 5.000e+07 1
58 0.711104 3.454334 5.099931 171.817 131.718 165.591 5.000e+07 1
59 -1.971844 6.658418 2.643461 -98.709 -117.766 80.442 5.000e+07 1
60 -0.553244 3.915743 4.454214 -147.636 234.024 -137.200 5.000e+07 1
61 -1.156577 4.946121 3.508056 -317.576 -76.585 -64.001 5.000e+07 1
62 -0.136875 4.052206 2.516448 -194.342 99.684 -44.738 5.000e+07 1
63 0.156967 4.039928 3.645895 -121.998 44.975 187.497 5.000e+07 1
64 -4.871347 5.321548 6.445277 -115.744 -32.541 56.605 5.000e+07 1
65 0.488821 12.471972 5.243531 -31.622 -169.794 15.405 5.000e+07 1
66 -1.540968 4.753233 4.488793 -81.571 -250.699 -119.489 5.000e+07 1
67 -15.540415 45.215233 10.801686 42.327 -114.443 13.529 5.000e+07 1
68 -1.740441 13.479525 4.764512 3.996 -126.086 46.778 5.000e+07 1
69 -2.296019 -5.044369 1.958742 105.355 -118.160 -43.883 5.000e+07 1
70 -2.337139 4.023141 4.069113 166.549 -16.613 -78.668 5.000e+07 1
71 0.665902 2.392083 3.631842 92.641 -225.000 80.350 5.000e+07 1
72 -1.521596 3.360918 4.051774 127.529 -108.171 -278.980 5.000e+07 1
73 0.037030 4.177968 4.141700 114.571 -75.334 94.250 5.000e+07 1
74 -1.174159 2.727005 4.321786 -23.748 -241.010 142.118 5.000e+07 1
75 -0.572772 4.080099 4.364873 -81.049 -177.044 -139.671 5.000e+07 1
76 1.449836 2.084084 3.503652 -77.559 162.347 -61.660 5.000e+07 1
77 -1.175828 5.346160 2.607381 -4.808 123.670 -64.258 5.000e+07 1
78 -1.543642 4.390697 3.235145 134.334 118.659 -96.951 5.000e+07 1
79 0.381277 2.001792 5.765299 19.742 46.700 67.655 5.000e+07 1
80 0.220614 2.931270 4.507376 156.262 71.867 -40.740 5.000e+07 1
81 -0.604307 2.180320 4.264250 146.613 40.210 278.416 5.000e+07 1
82 0.504813 2.493635 4.015897 -125.927 146.951 -158.048 5.000e+07 1
83 1.812688 -1.312127 5.515330 -29.955 90.710 -81.953 5.000e+07 1
84 -1.530239 2.406537 2.868424 33.451 -79.883 43.395 5.000e+07 1
85 2.263904 4.877339 3.477215 -249.514 20.220 109.529 5.000e+07 1
86 0.990430 -3.419303 4.068676 239.726 -113.818 7.996 5.000e+07 1
87 0.229626 10.741955 7.781239 4.195 89.933 63.548 5.000e+07 1
88 -0.018277 3.002693 3.907390 133.800 65.425 -120.937 5.000e+07 1
89 -0.171108 5.200005 3.639096 2.293 -184.561 104.091 5.000e+07 1
90 4.437741 -4.848395 0.263369 -45.361 134.285 101.303 5.000e+07 1
91 -0.172113 2.938179 3.696917 -422.322 -20.299 117.634 5.000e+07 1
92 0.182733 5.545390 4.526092 -151.921 85.896 -61.103 5.000e+07 1
93 0.914348 1.281729 4.144457 -62.352 -2.931 120.131 5.000e+07 1
94 -0.716217 -4.410116 4.034321 72.763 30.716 12.495 5.000e+07 1
95 -1.429652 9.422172 0.389144 -17.868 13.107 35.826 5.000e+07 1
96 -1.492397 3.410435 3.432748 -139.146 63.936 86.420 5.000e+07 1
97 -0.844009 7.594111 3.856850 -80.497 252.322 -116.365 5.000e+07 1
98 0.174594 3.230344 4.230195 117.841 7.168 108.917 5.000e+07 1
99 2.215314 5.498341 5.002911 189.223 297.522 -81.906 5.000e+07 1
100 1.887977 4.477867 4.123292 89.630 180.032 -248.689 5.000e+07 1
101 0.750655 8.867641 4.538804 -63.383 -72.681 -109.865 5.000e+07 1
102 80.646171 -377.715243 20.854469 -3.062 14.503 10.990 5.000e+07 1
103 0.303041 4.488213 3.479314 -239.518 115.788 60.243 5.000e+07 1
104 0.365707 0.909164 7.094057 99.392 78.016 14.606 5.000e+07 1
105 1.779967 4.611511 0.776166 -16.397 -30.361 342.189 5.000e+07 1
106 -15.894586 6.236454 -6.222958 -51.096 41.206 -0.356 5.000e+07 1
107 -1.227810 13.172280 4.029279 -152.516 -51.855 53.213 5.000e+07 1
108 -1.366071 0.626175 2.168454 137.516 146.300 161.371 5.000e+07 1
109 5.627786 6.843442 -13.522293 23.972 30.343 -14.386 5.000e+07 1
110 0.945160 1.416698 4.161179 100.333 66.606 -124.030 5.000e+07 1
111 -1.001473 5.315676 3.761813 98.061 -275.062 154.320 5.000e+07 1
112 -0.775875 4.307314 3.798305 -312.913 28.014 -46.386 5.000e+07 1
113 -0.901589 3.897180 4.742021 -93.421 -80.953 40.764 5.000e+07 1
114 -0.000205 4.212565 4.778803 303.712 162.154 6.963 5.000e+07 1
115 -1.262826 3.433068 3.355611 -14.658 -72.168 -22.647 5.000e+07 1
116 2.015641 3.531016 4.087327 -183.022 114.822 9.994 5.000e+07 1
117 1.781870 0.821237 3.735937 52.553 14.388 -111.767 5.000e+07 1
118 0.498072 1.702161 4.336090 -223.051 169.027 17.029 5.000e+07 1
119 -0.763454 3.965544 3.780540 -17.161 -327.745 59.937 5.000e+07 1
120 -0.575997 4.418623 2.990865 -163.968 -241.290 19.667 5.000e+07 1
121 4.115543 5.143127 4.245794 127.824 183.658 -0.071 5.000e+07 1
122 2.349646 23.549615 -2.810561 13.727 119.883 8.032 5.000e+07 1
123 -169.082330 -129.031328 -318.712888 1.577 1.246 20.542 5.000e+07 1
124 -1.316424 4.573277 4.250078 -152.512 -91.134 -94.733 5.000e+07 1
125 1.348784 2.348177 4.520211 186.329 208.657 -9.320 5.000e+07 1
126 2.818291 2.050513 4.162024 -13.655 348.909 96.267 5.000e+07 1
127 -7.145492 0.290357 4.366029 20.478 36.125 27.759 5.000e+07 1
128 0.674727 5.052067 3.612628 -45.920 16.578 -39.666 5.000e+07 1
129 -0.129420 2.797806 3.683975 39.768 284.891 6.473 5.000e+07 1
130 2.587775 4.282880 3.862320 -87.470 -74.780 186.832 5.000e+07 1
131 1.651263 3.377161 4.277518 272.953 123.076 -18.570 5.000e+07 1
132 1.469535 1.654922 3.818275 10.239 111.078 227.450 5.000e+07 1
133 0.223336 1.997537 4.797947 14.206 -284.188 78.122 5.000e+07 1
134 -0.245568 1.303617 2.989612 141.589 -112.020 -106.517 5.000e+07 1
135 1.252484 2.653389 4.586391 -146.842 -99.965 -89.958 5.000e+07 1
136 3.184408 0.049486 3.838112 153.251 158.234 59.732 5.000e+07 1
137 1.773465 5.459592 6.861382 -86.598 -74.845 55.845 5.000e+07 1
138 0.962157 3.188641 1.221745 160.809 42.341 -107.725 5.000e+07 1
139 -0.240249 2.403310 2.160106 121.861 13.845 -82.105 5.000e+07 1
140 0.582657 3.009466 3.918518 -180.484 -175.115 -114.174 5.000e+07 1
141 1.315176 1.692013 4.072104 35.805 83.183 60.821 5.000e+07 1
142 6.246781 13.297017 -4.488929 -20.605 3.803 73.418 5.000e+07 1
143 0.467959 -3.170399 2.496614 -49.416 -44.634 -53.188 5.000e+07 1
144 -0.223524 2.752020 4.692855 225.453 203.818 5.830 5.000e+07 1
145 -1.327849 0.866068 3.524827 132.136 56.457 -104.803 5.000e+07 1
146 -1.057974 3.245005 1.762678 -56.918 -23.579 54.123 5.000e+07 1
147 -0.018693 2.173748 4.530008 42.207 289.169 -31.861 5.000e+07 1
148 0.370198 4.217308 5.234272 28.373 96.036 269.165 5.000e+07 1
149 3.327835 2.065191 4.803484 -68.224 163.226 -82.703 5.000e+07 1
150 0.027658 3.267139 3.885919 56.371 15.305 178.604 5.000e+07 1
151 0.889050 3.089189 3.718079 -78.589 138.869 -101.086 5.000e+07 1
152 -1.270967 4.742107 3.692014 -169.597 -193.284 -115.458 5.000e+07 1
153 1.511800 4.141823 5.193208 -176.568 113.971 -79.197 5.000e+07 1
154 0.395704 1.774323 4.143524 208.173 220.175 -210.338 5.000e+07 1
155 2.900323 4.938049 5.090427 99.672 38.959 264.432 5.000e+07 1
156 8.137386 13.450662 -15.704051 -39.387 -58.944 196.517 5.000e+07 1
157 1.295833 -2.917818 -2.348028 2.122 181.060 115.432 5.000e+07 1
158 -6.377423 3.525429 4.497589 -153.411 -15.386 47.341 5.000e+07 1
159 0.205827 1.854171 2.210113 60.054 25.455 -52.958 5.000e+07 1
160 -1.504145 6.784601 4.593475 -181.588 -17.513 188.334 5.000e+07 1
161 -1.510780 2.142169 4.492229 34.106 75.389 30.658 5.000e+07 1
162 -0.774703 4.042500 5.007056 -9.655 -52.901 47.148 5.000e+07 1
163 1.161624 4.723477 3.548889 -84.017 -65.505 19.595 5.000e+07 1
164 -0.305456 3.833870 3.930075 -59.816 186.688 -157.058 5.000e+07 1
165 -2.068563 7.994125 2.076657 -54.560 -14.416 43.670 5.000e+07 1
166 -2.046395 2.290005 1.230572 119.985 6.365 109.343 5.000e+07 1
167 -0.266981 8.354869 3.236554 -120.546 -29.383 -101.911 5.000e+07 1
168 3.683924 2.832127 3.400074 140.287 14.169 -142.189 5.000e+07 1
169 1.766562 2.870568 4.908234 152.576 -47.006 44.326 5.000e+07 1
170 -0.687711 3.742378 3.727108 -142.766 -137.868 137.161 5.000e+07 1
171 0.210722 3.000835 3.944734 -111.140 86.754 50.580 5.000e+07 1
172 0.613881 3.322458 3.113706 -150.520 90.041 -88.745 5.000e+07 1
173 -5.032400 -4.952441 2.464962 91.270 143.822 81.012 5.000e+07 1
174 -1.320797 3.203328 5.503208 119.205 1.512 188.484 5.000e+07 1
175 0.991689 3.142415 3.729177 -231.671 85.636 124.068 5.000e+07 1
176 -0.693126 4.823378 4.174563 -117.735 202.251 223.202 5.000e+07 1
177 -0.389710 -2.932140 2.556766 14.818 152.104 -87.217 5.000e+07 1
178 1.402575 0.517831 4.432935 197.377 187.395 5.372 5.000e+07 1
179 0.816032 3.612835 4.044354 -5.438 60.039 464.832 5.000e+07 1
180 -1.561091 0.384660 6.409375 -24.084 -4.263 99.272 5.000e+07 1
181 1.249113 3.078441 3.509176 86.149 64.122 62.586 5.000e+07 1
182 0.364589 3.869909 4.555056 -398.959 -152.996 -27.640 5.000e+07 1
183 1.538665 2.371318 3.274975 68.954 160.778 99.736 5.000e+07 1
184 1.444439 2.373031 4.234532 119.263 115.583 -52.404 5.000e+07 1
185 -79.087939 65.762474 -43.614227 36.560 -29.481 39.330 5.000e+07 1
186 -1.673383 4.748668 3.400961 -41.348 -144.149 28.607 5.000e+07 1
187 1.202700 2.653726 3.976354 -123.660 107.025 -1.212 5.000e+07 1
188 -1.049043 4.273029 4.532135 -68.357 -12.374 -197.876 5.000e+07 1
189 0.140604 3.336783 4.773795 8.749 2.254 -221.923 5.000e+07 1
190 1.570846 2.694343 3.214314 254.210 -8.903 -100.789 5.000e+07 1
191 3.576316 3.110849 3.235257 -195.952 62.975 -1.268 5.000e+07 1
192 -1.563194 6.254250 3.728197 -88.255 -133.009 156.069 5.000e+07 1
193 -0.333981 3.156705 4.100582 -38.534 -74.903 42.149 5.000e+07 1
194 3.357323 8.749549 3.345582 -23.331 -95.707 -15.518 5.000e+07 1
195 0.492772 2.314840 3.000419 40.390 -62.514 -47.789 5.000e+07 1
196 -1.317144 5.752715 3.611718 -81.664 -179.873 173.531 5.000e+07 1
197 1.704259 2.786890 4.562184 3.447 87.484 48.012 5.000e+07 1
198 -9.385458 12.655191 4.091673 -102.175 135.934 -73.743 5.000e+07 1
199 0.474593 3.515982 4.186957 -153.949 64.293 -54.383 5.000e+07 1
200 5.634649 6.453963 4.562505 -211.484 211.368 116.216 6.250e+07 2
201 -1.126144 7.331154 3.634992 -141.116 -131.184 70.715 6.250e+07 2
202 0.584670 2.413632 4.764791 19.935 126.622 78.398 6.250e+07 2
203 0.433163 3.028994 4.367555 -82.757 296.776 -45.930 6.250e+07 2
204 1.023675 3.193038 3.367039 176.962 37.816 -116.954 6.250e+07 2
205 0.667258 3.085816 4.673471 204.869 -33.005 137.134 6.250e+07 2
206 -223.454209 -194.428981 -12.562858 -1075.621 -936.063 -61.008 6.250e+07 2
207 0.498106 4.063289 3.841464 -94.758 128.404 46.482 6.250e+07 2
208 0.739963 2.304733 4.996917 66.580 38.007 86.816 6.250e+07 2
209 0.168336 4.861087 3.070214 -160.479 174.095 -145.006 6.250e+07 2
210 0.588577 3.203335 4.091595 109.066 12.255 -50.748 6.250e+07 2
211 0.824634 4.188038 4.283336 -179.732 163.747 -16.049 6.250e+07 2
212 -5.913950 -3.752587 3.405081 77.171 -154.180 -24.572 6.250e+07 2
213 0.796835 -2.614429 4.312872 263.495 -34.715 105.304 6.250e+07 2
214 0.547659 4.508442 3.621042 -53.433 72.948 200.487 6.250e+07 2
215 -0.702177 3.055552 3.368833 82.616 -158.097 48.522 6.250e+07 2
216 1.637530 -0.354697 4.883146 78.224 -160.791 -12.267 6.250e+07 2
217 -1.997659 8.092102 5.114042 -144.872 -184.115 -56.413 6.250e+07 2
218 0.157409 1.852484 5.705997 117.399 129.928 -82.363 6.250e+07 2
219 3.491523 -4.158741 3.224035 178.192 -10.877 10.554 6.250e+07 2
220 1.203953 3.169384 3.911871 -86.006 262.042 56.289 6.250e+07 2
221 1.999047 2.232876 4.228451 216.014 83.221 -114.735 6.250e+07 2
222 -1.154012 2.933187 4.513548 -28.106 -374.821 68.813 6.250e+07 2
223 -1.498333 1.528199 5.044546 -39.264 112.045 71.259 6.250e+07 2
224 0.166599 3.062063 3.980617 -37.686 -117.387 -110.363 6.250e+07 2
225 4.178316 85.259106 8.836820 17.048 341.835 36.040 6.250e+07 2
226 -0.750682 4.289778 3.896646 -88.739 137.173 122.444 6.250e+07 2
227 1.012886 -3.388413 3.478792 132.012 -98.617 -2.598 6.250e+07 2
228 2.023956 -0.717730 3.200479 125.580 108.364 55.951 6.250e+07 2
229 1.177169 3.287830 3.423658 -98.822 252.667 121.866 6.250e+07 2
230 1.998942 2.307077 5.535154 213.619 -15.626 -11.702 6.250e+07 2
231 0.547747 4.645276 3.726135 -123.631 28.334 48.345 6.250e+07 2
232 0.690087 6.224089 3.065654 -202.999 -68.089 -75.059 6.250e+07 2
233 2.107840 4.722442 3.977107 -88.510 281.589 -32.370 6.250e+07 2
234 1.577553 5.252394 4.571740 -373.530 77.752 108.170 6.250e+07 2
235 0.242686 3.334891 3.994067 -134.085 -48.387 153.425 6.250e+07 2
236 -0.923851 1.590763 3.686971 180.492 -127.069 -7.215 6.250e+07 2
237 -0.301666 2.240224 5.012813 231.251 -79.458 36.879 6.250e+07 2
238 -13.299250 0.083464 2.207358 81.420 -62.233 23.819 6.250e+07 2
239 0.781544 1.034810 4.339002 98.682 -91.715 31.510 6.250e+07 2
240 -0.121239 -1.984818 4.048422 114.591 -91.840 42.254 6.250e+07 2
241 2.681444 1.113671 4.469092 68.955 270.063 76.369 6.250e+07 2
242 -0.582301 1.911485 4.132393 170.458 -179.754 165.713 6.250e+07 2
243 -2.641245 -14.733635 4.328413 86.949 10.754 1.025 6.250e+07 2
244 3.705755 0.482826 4.069984 -55.196 159.993 -88.671 6.250e+07 2
245 0.161588 3.545210 3.907651 -35.647 -17.299 11.916 6.250e+07 2
246 0.763273 3.611588 3.659904 -265.921 80.146 164.422 6.250e+07 2
247 10.132412 4.634726 3.078154 52.086 185.431 20.459 6.250e+07 2
248 -1.275239 7.228750 3.770163 -214.239 -57.680 42.244 6.250e+07 2
249 0.736069 7.643651 4.381622 -211.700 -35.691 94.547 6.250e+07 2
250 -1.034265 4.221251 3.699445 132.342 -107.393 17.506 6.250e+07 2
251 -2.685173 -0.806785 2.840639 124.671 38.372 67.502 6.250e+07 2
252 1.226734 1.822391 3.896831 -57.069 51.724 71.578 6.250e+07 2
253 -6.113589 3.248808 4.632224 13.603 -25.025 -79.642 6.250e+07 2
254 3.775111 4.395397 2.565337 50.272 19.144 -83.329 6.250e+07 2
255 -0.411781 4.189136 3.363709 121.064 -56.329 239.360 6.250e+07 2
256 -1.290929 4.887402 3.506097 -138.966 -202.766 188.084 6.250e+07 2
257 -0.390193 3.070036 4.157723 117.668 20.765 7.839 6.250e+07 2
258 0.136825 5.363266 4.892956 -164.005 78.888 18.911 6.250e+07 2
259 0.712880 3.732989 4.306540 -10.939 144.828 39.783 6.250e+07 2
260 1.621065 -1.696992 2.803487 222.625 128.970 -51.060 6.250e+07 2
261 -0.533023 6.230932 4.224366 -127.419 15.024 73.415 6.250e+07 2
262 -8.501465 5.688607 3.381177 -85.066 -111.369 -15.437 6.250e+07 2
263 -360.393729 320.775169 -13.201613 -1751.777 1559.204 -66.829 6.250e+07 2
264 -4.084902 1.057909 3.776935 -45.927 -149.893 114.637 6.250e+07 2
265 4.141791 2.366056 5.642560 192.753 200.225 16.210 6.250e+07 2
266 -2.239239 7.952808 2.960046 -93.097 -107.085 37.727 6.250e+07 2
267 -0.358127 4.447555 3.350719 74.948 -98.646 -5.919 6.250e+07 2
268 2.015536 -0.080777 4.294053 303.005 99.846 73.144 6.250e+07 2
269 6.096060 3.893637 4.330049 -71.905 205.909 -47.609 6.250e+07 2
270 0.771776 3.090841 4.001076 178.928 -2.386 -155.627 6.250e+07 2
271 -0.262029 1.331634 5.084550 317.572 129.457 28.706 6.250e+07 2
272 0.515347 1.898587 4.719408 34.553 30.570 -130.645 6.250e+07 2
273 8.870246 -5.043570 1.741047 23.246 176.016 49.715 6.250e+07 2
274 -0.379854 2.481239 3.726293 53.563 -173.153 85.252 6.250e+07 2
275 0.446093 3.548086 4.336138 -83.451 -123.820 62.960 6.250e+07 2
276 0.251487 1.401933 5.642266 101.803 -144.281 -9.064 6.250e+07 2
277 3.697314 7.045141 3.195623 -227.443 193.924 80.761 6.250e+07 2
278 1.899185 2.054229 2.664226 16.824 36.799 38.433 6.250e+07 2
279 -2.759351 -2.634652 3.794291 164.808 -58.167 47.832 6.250e+07 2
280 4.764659 9.736770 5.148263 -145.996 155.908 -3.856 6.250e+07 2
281 -0.401920 4.192266 4.263760 -56.910 -76.124 59.807 6.250e+07 2
282 -22.913849 1.677340 1.422781 -23.289 -39.841 9.699 6.250e+07 2
283 0.762764 5.195195 4.168051 -214.585 97.439 -37.882 6.250e+07 2
284 1.721692 2.372046 3.785011 -51.965 44.177 17.384 6.250e+07 2
285 0.906541 2.696687 4.251792 233.436 123.065 -150.557 6.250e+07 2
286 0.834308 0.903851 4.985658 -1.684 -80.954 59.848 6.250e+07 2
287 -2.331635 8.843189 2.674134 -124.036 20.900 -10.970 6.250e+07 2
288 3.552864 1.457124 5.131896 250.399 177.495 17.905 6.250e+07 2
289 5.911713 11.086597 2.167488 -82.424 154.660 28.286 6.250e+07 2
290 1.843434 5.553431 4.452452 -117.468 -88.867 -4.619 6.250e+07 2
291 -1.190523 -4.029235 3.702255 111.878 4.708 -26.782 6.250e+07 2
292 0.590091 5.135183 2.892610 -215.463 -27.408 127.689 6.250e+07 2
293 1.166572 10.699422 5.794051 -125.660 153.633 -13.150 6.250e+07 2
294 -0.296838 3.772183 4.437852 -84.917 -164.632 -79.338 6.250e+07 2
295 -0.826120 1.639179 4.587153 92.876 -54.084 74.171 6.250e+07 2
296 2.486066 3.376463 4.397222 -64.870 -135.370 -13.996 6.250e+07 2
297 2.060796 0.460299 3.611970 154.053 118.751 47.905 6.250e+07 2
298 -0.453283 2.575024 3.455914 165.486 226.487 9.405 6.250e+07 2
299 -1.311176 2.275541 4.491203 97.203 -259.288 161.506 6.250e+07 2
300 0.161230 4.395433 4.310252 -9.206 -27.128 205.385 6.250e+07 2
301 -0.201771 3.814098 4.035722 10.221 -72.481 118.929 6.250e+07 2
302 -1.078082 6.219120 3.098250 -34.297 -93.926 96.883 6.250e+07 2
303 3.969226 2.700112 4.256535 53.602 268.567 19.547 6.250e+07 2
304 -0.010260 5.724900 4.005891 -164.602 36.241 -25.169 6.250e+07 2
305 -2.972410 2.193052 3.546256 -2.710 -180.253 7.398 6.250e+07 2
306 8.390153 4.937870 4.202781 -56.325 161.083 -50.090 6.250e+07 2
307 0.221639 2.253283 4.742350 20.267 121.341 10.931 6.250e+07 2
308 0.205128 7.716405 4.291333 -253.966 73.083 54.726 6.250e+07 2
309 0.518816 3.018708 4.463217 175.075 -2.043 79.443 6.250e+07 2
310 4.273802 -3.041017 4.233790 116.092 175.147 72.713 6.250e+07 2
311 15.739695 11.950715 4.432808 -28.389 123.573 7.946 6.250e+07 2
312 -0.720641 3.410844 3.618760 60.091 -40.695 22.189 6.250e+07 2
313 -3.540135 6.114237 3.289113 -48.373 -92.476 -50.780 6.250e+07 2
314 1.404736 0.259839 3.192882 233.025 97.936 -133.291 6.250e+07 2
315 1.670456 3.349241 3.760897 47.643 119.636 -128.204 6.250e+07 2
316 0.383243 3.485995 4.260857 -112.601 41.862 -41.880 6.250e+07 2
317 -0.048964 2.231989 3.913974 403.242 60.465 148.064 6.250e+07 2
318 4.813566 9.809236 5.275204 -146.778 124.890 4.067 6.250e+07 2
319 -4.043322 -0.821188 4.237720 121.315 -177.768 61.147 6.250e+07 2
320 -0.460336 2.870244 4.719562 -54.294 -200.569 51.684 6.250e+07 2
321 -1.556703 3.954483 3.506598 91.002 -80.392 -66.400 6.250e+07 2
322 -3.795972 -3.325932 2.723271 71.264 -56.194 28.333 6.250e+07 2
323 3.138094 8.776132 4.189894 -230.807 20.064 8.214 6.250e+07 2
324 0.918916 4.203607 4.755077 -131.421 118.996 195.212 6.250e+07 2
325 0.539506 -1.163077 5.976821 91.728 12.374 -64.422 6.250e+07 2
326 -2.967092 2.865310 3.757442 11.049 -127.955 -23.515 6.250e+07 2
327 2.860596 3.661825 6.093315 -98.861 64.852 53.058 6.250e+07 2
328 -0.041591 3.165647 4.204069 -101.955 -18.238 -54.495 6.250e+07 2
329 -2.396262 5.449878 3.893560 -150.976 -193.766 -13.758 6.250e+07 2
330 -1.378534 5.799593 4.077309 -232.421 -222.279 70.155 6.250e+07 2
331 19.817223 -17.638020 -1.094107 79.364 1.785 -4.567 6.250e+07 2
332 9.467567 5.546474 3.963523 -112.942 71.696 12.129 6.250e+07 2
333 1.127993 2.423589 5.178721 90.877 75.876 -68.328 6.250e+07 2
334 -1.875313 3.943471 4.191877 80.374 -123.235 109.427 6.250e+07 2
335 0.674443 0.238186 4.116538 68.526 167.576 -47.189 6.250e+07 2
336 0.950011 2.483994 4.208100 253.061 -96.264 63.736 6.250e+07 2
337 -0.464872 3.233696 4.108173 107.319 -253.990 103.803 6.250e+07 2
338 0.186975 4.778675 3.089642 -163.046 144.503 -66.526 6.250e+07 2
339 1.775044 2.538038 4.604621 -40.669 129.560 -71.086 6.250e+07 2
340 -0.080991 4.796689 4.363056 -152.463 -268.767 32.997 6.250e+07 2
341 -3.386676 5.091066 4.376723 63.281 -26.064 -21.027 6.250e+07 2
342 0.436425 2.556339 4.442720 191.746 -46.678 13.115 6.250e+07 2
343 0.616732 2.750920 4.093693 -6.493 133.281 -63.265 6.250e+07 2
344 5.155148 6.555470 4.083914 -166.103 -71.343 -55.711 6.250e+07 2
345 -3.672002 -2.775633 2.871529 239.355 80.675 66.407 6.250e+07 2
