# MOND N-body snapshot at t = 0.400 Gyr
# id x(kpc) y(kpc) z(kpc) vx(km/s) vy(km/s) vz(km/s) mass(M_sun) type
132 2.786341 8.202898 7.961044 122.235 164.881 -174.723 5.000e+07 1
133 -0.653087 7.604336 9.573474 92.485 24.073 119.057 5.000e+07 1
134 4.387847 4.674715 8.923522 28.029 168.178 -48.631 5.000e+07 1
135 1.281440 6.220086 11.133090 53.708 53.094 -131.269 5.000e+07 1
136 -0.152599 4.764966 9.433554 295.037 -56.528 147.784 5.000e+07 1
137 2.871282 7.356860 6.127346 131.415 87.508 60.949 5.000e+07 1
138 3.983559 5.350976 4.865361 51.538 14.141 82.129 5.000e+07 1
139 0.996150 6.464533 11.173240 264.726 36.052 142.584 5.000e+07 1
140 0.344674 7.294367 9.821910 -15.482 -54.559 0.581 5.000e+07 1
141 -0.190374 6.331842 9.401101 -24.437 -211.681 87.389 5.000e+07 1
142 -3.381004 -1.422095 4.283657 66.611 136.729 53.353 5.000e+07 1
143 -7.607871 7.995793 9.027701 21.406 66.861 -34.879 5.000e+07 1
144 -0.409310 6.740207 11.949325 13.544 -42.150 49.149 5.000e+07 1
145 1.047206 5.013420 11.392758 96.987 17.014 55.066 5.000e+07 1
146 1.496438 6.702562 10.351544 92.942 -67.272 -159.844 5.000e+07 1
147 2.050778 7.363673 9.427927 52.574 79.677 -72.127 5.000e+07 1
148 1.199034 9.032013 9.822811 25.778 116.326 -263.688 5.000e+07 1
149 1.598418 7.469398 9.467965 -84.235 462.041 -69.487 5.000e+07 1
150 1.260149 6.939812 10.128688 -43.099 144.768 163.469 5.000e+07 1
151 1.687517 10.028671 10.836504 -68.425 138.632 179.932 5.000e+07 1
152 0.372536 6.974440 9.450491 -113.923 -183.625 142.815 5.000e+07 1
153 -0.483895 7.195138 8.265720 -57.196 -237.811 15.770 5.000e+07 1
154 2.453313 7.655660 8.863144 -30.277 347.940 -2.121 5.000e+07 1
155 2.135170 8.250993 12.454404 75.302 -83.012 191.714 5.000e+07 1
156 -22.156490 -9.294957 15.576836 -105.519 -48.425 17.095 5.000e+07 1
157 -3.000769 8.587035 14.448340 101.617 -51.071 -213.243 5.000e+07 1
158 -1.060923 2.588128 11.710063 82.126 91.678 -56.292 5.000e+07 1
159 1.655470 7.364518 8.887732 276.731 70.687 -147.277 5.000e+07 1
160 -0.418535 9.264072 8.607996 -256.893 -31.690 -41.744 5.000e+07 1
161 4.628075 7.226671 10.356811 207.414 42.373 128.265 5.000e+07 1
162 2.658033 8.197501 9.657849 -9.380 225.057 263.387 5.000e+07 1
163 2.957430 8.621576 9.158145 -46.257 -79.463 -64.683 5.000e+07 1
164 0.240184 6.269764 9.695347 -53.086 -69.338 8.811 5.000e+07 1
165 0.307517 12.019460 8.854812 -102.863 82.837 -73.340 5.000e+07 1
166 -3.564294 12.816067 10.197915 26.465 -59.370 119.679 5.000e+07 1
167 -6.091206 4.753482 11.344569 23.469 -130.777 119.994 5.000e+07 1
168 -0.652971 7.126486 4.900696 -31.427 -5.597 -111.327 5.000e+07 1
169 -1.546532 9.021738 9.459623 -7.122 -64.054 -73.842 5.000e+07 1
170 0.612328 8.283104 9.437480 22.189 189.408 30.915 5.000e+07 1
171 0.892031 8.173746 9.649456 -166.585 -83.537 -11.981 5.000e+07 1
172 -0.059869 7.895005 8.231898 -209.122 26.035 173.466 5.000e+07 1
173 1.151484 -2.046018 6.077418 20.719 4.954 38.519 5.000e+07 1
174 0.503677 9.399321 9.862621 -51.621 -22.783 299.178 5.000e+07 1
175 -0.005374 7.365172 9.402244 73.676 -119.777 -19.302 5.000e+07 1
176 1.146614 6.476116 8.270147 162.833 75.601 -42.462 5.000e+07 1
177 -0.228503 6.572432 11.734724 -84.054 -235.072 -117.379 5.000e+07 1
178 -2.096059 6.054952 9.206310 5.259 -129.158 -27.533 5.000e+07 1
179 0.342562 3.580564 10.244377 0.760 32.887 146.613 5.000e+07 1
180 -0.280568 3.483067 10.620524 48.372 78.546 -68.316 5.000e+07 1
181 1.219843 7.408629 9.348519 186.373 105.749 -114.379 5.000e+07 1
182 4.705458 7.518232 8.469162 8.548 69.746 161.884 5.000e+07 1
183 0.328707 6.656101 8.863838 258.612 248.790 89.866 5.000e+07 1
184 -2.079362 6.316047 8.760718 98.526 40.076 51.797 5.000e+07 1
185 -67.142910 56.324199 -32.854951 81.737 -63.413 66.965 5.000e+07 1
186 -0.847931 6.878790 9.524635 -33.201 -274.739 174.851 5.000e+07 1
187 1.969707 7.303704 9.639784 66.460 98.797 -43.762 5.000e+07 1
188 1.219166 9.291095 10.570895 -66.905 156.275 258.057 5.000e+07 1
189 0.254768 7.866978 9.960475 90.896 -56.950 -3.010 5.000e+07 1
190 1.021994 7.354896 9.365762 80.840 102.549 -46.884 5.000e+07 1
191 0.897981 11.460787 6.658809 -51.442 83.305 24.128 5.000e+07 1
192 4.734893 5.078695 9.265290 140.631 147.826 -55.179 5.000e+07 1
193 0.548936 8.034465 10.009963 -13.949 -87.817 -66.213 5.000e+07 1
194 0.742801 6.919091 9.831735 -191.539 148.479 -382.474 5.000e+07 1
195 2.518111 6.846219 9.914170 95.281 181.275 -80.687 5.000e+07 1
196 -1.358199 6.969398 9.409543 198.372 -264.102 153.004 5.000e+07 1
197 -0.412759 7.583784 9.872566 -160.626 -176.334 132.445 5.000e+07 1
198 -0.775163 9.497180 3.153844 173.262 -157.465 186.024 5.000e+07 1
199 0.896247 9.105606 9.945846 -148.939 -16.658 -27.688 5.000e+07 1
200 -3.278903 -2.507025 6.524748 208.671 29.476 59.540 6.250e+07 2
201 -0.098232 12.566527 8.742152 -137.647 -12.210 55.770 6.250e+07 2
202 1.424581 7.481767 9.590944 49.651 19.845 -215.000 6.250e+07 2
203 2.011764 8.239078 9.865333 85.180 108.041 -37.989 6.250e+07 2
204 1.973155 7.424935 9.525090 111.704 81.114 144.518 6.250e+07 2
205 1.212598 8.968230 10.025288 -71.464 -84.537 100.126 6.250e+07 2
206 -442.196584 -384.778488 -24.948087 -1064.512 -926.285 -60.182 6.250e+07 2
207 0.569322 8.011202 9.625785 -187.004 -127.352 -15.065 6.250e+07 2
208 1.132419 8.277326 9.501503 -202.128 -20.753 -18.916 6.250e+07 2
209 -1.872069 5.983940 7.655221 171.698 -69.395 104.319 6.250e+07 2
210 -0.607961 7.120429 9.994653 -65.367 112.273 166.179 6.250e+07 2
211 0.506084 8.479513 9.596223 -208.465 9.568 -98.188 6.250e+07 2
212 -5.726052 13.611820 9.492524 -204.877 -49.648 -48.903 6.250e+07 2
213 -0.139707 -1.177698 12.954142 112.115 0.242 0.552 6.250e+07 2
214 2.138098 8.641811 10.814318 -19.436 38.656 -103.399 6.250e+07 2
215 -0.136108 10.325959 10.970040 -21.671 16.477 -25.229 6.250e+07 2
216 -2.915467 8.917424 10.306571 113.502 -44.688 153.188 6.250e+07 2
217 -6.680941 6.306094 8.484374 -128.898 -188.994 36.677 6.250e+07 2
218 -0.065133 7.458657 8.358245 30.856 -86.343 251.269 6.250e+07 2
219 -7.475781 2.072374 7.873858 -7.896 -158.988 11.536 6.250e+07 2
220 0.279195 6.590141 10.030311 35.183 109.427 37.614 6.250e+07 2
221 1.345938 5.623592 9.142134 127.662 81.101 116.921 6.250e+07 2
222 2.534802 12.912196 9.234807 -122.331 42.856 33.487 6.250e+07 2
223 1.509835 8.672818 9.315878 181.520 -204.185 -115.164 6.250e+07 2
224 1.260687 8.610853 9.978330 0.915 103.866 252.679 6.250e+07 2
225 7.392717 148.559797 15.784494 14.591 282.607 32.434 6.250e+07 2
226 3.410520 9.156795 11.215098 42.551 179.098 135.368 6.250e+07 2
227 2.635370 14.285244 9.377928 -64.565 174.760 20.973 6.250e+07 2
228 0.166408 8.327039 9.955662 -11.314 -114.708 -121.804 6.250e+07 2
229 0.647615 5.548937 8.969472 177.385 -8.239 -150.472 6.250e+07 2
230 3.084821 10.181294 10.527809 -42.023 87.511 -72.945 6.250e+07 2
231 0.518473 9.457875 8.838798 -120.357 -71.554 67.511 6.250e+07 2
232 2.877269 9.157231 10.857060 -132.281 213.512 -40.856 6.250e+07 2
233 0.210418 9.120071 9.589467 -326.361 -106.671 18.534 6.250e+07 2
234 -2.737098 8.862469 8.753830 141.309 -198.246 107.264 6.250e+07 2
235 0.805168 7.914414 9.753141 21.143 62.594 75.595 6.250e+07 2
236 -0.021542 4.911621 9.057951 219.369 -42.578 71.558 6.250e+07 2
237 2.037609 5.297208 9.260488 195.120 67.547 114.307 6.250e+07 2
238 -2.061903 7.866808 9.063854 141.487 -321.527 77.427 6.250e+07 2
239 2.381232 8.448219 10.127425 -92.025 274.445 -91.718 6.250e+07 2
240 0.087145 7.664770 8.470683 -186.877 -290.134 -89.864 6.250e+07 2
241 3.943468 9.555688 10.195882 90.844 176.963 -36.518 6.250e+07 2
242 3.101931 8.017714 9.353446 -144.672 190.466 -42.484 6.250e+07 2
243 -12.341178 15.720012 9.985335 -135.472 -10.365 6.857 6.250e+07 2
244 -2.245180 8.730478 8.922939 -31.032 -67.133 151.323 6.250e+07 2
245 0.404074 8.851869 9.051257 -210.115 7.967 57.753 6.250e+07 2
246 0.292029 7.740954 9.729041 317.778 -170.817 36.862 6.250e+07 2
247 5.806987 -3.993537 9.974099 105.448 52.913 9.789 6.250e+07 2
248 6.748900 11.525445 8.940163 -19.796 203.762 13.942 6.250e+07 2
249 -7.082993 6.239113 6.081733 32.748 -121.708 17.420 6.250e+07 2
250 2.036638 9.053490 10.319715 -227.800 67.266 69.944 6.250e+07 2
251 -2.364992 6.675929 8.453770 224.812 76.541 73.528 6.250e+07 2
252 0.852175 8.436995 9.702686 -25.756 -290.525 -18.909 6.250e+07 2
253 -2.043500 8.107741 9.119184 38.552 -49.414 206.308 6.250e+07 2
254 3.106153 9.784182 9.479573 138.391 56.626 -43.080 6.250e+07 2
255 0.910548 9.126662 10.107274 -277.625 12.412 -73.087 6.250e+07 2
256 0.260744 8.371189 10.376292 -217.998 -85.740 28.046 6.250e+07 2
257 0.260961 8.303912 9.558065 -72.757 236.154 -106.536 6.250e+07 2
258 0.953713 8.037988 9.626600 -30.457 -259.102 105.822 6.250e+07 2
259 -0.252970 8.011263 8.925589 88.847 -128.006 76.193 6.250e+07 2
260 7.513277 0.858617 8.868197 133.844 121.770 85.778 6.250e+07 2
261 -1.467174 8.149657 8.942342 -101.454 -82.345 67.615 6.250e+07 2
262 -4.366427 11.120423 7.668035 51.667 -174.052 94.846 6.250e+07 2
263 -717.918042 639.003975 -26.832967 -1744.882 1553.131 -66.493 6.250e+07 2
264 -1.364714 4.226199 9.510474 166.351 20.251 60.440 6.250e+07 2
265 2.358337 9.490164 8.727685 -230.488 260.218 203.433 6.250e+07 2
266 -2.112152 11.899674 8.655571 -106.506 -11.851 21.480 6.250e+07 2
267 1.939358 7.823669 10.106596 -58.206 73.323 249.502 6.250e+07 2
268 5.865842 3.073096 11.671494 186.971 93.343 -28.830 6.250e+07 2
269 -1.050773 4.609573 8.941469 221.685 -28.262 -49.967 6.250e+07 2
270 1.023109 6.260588 9.934685 214.738 240.585 64.532 6.250e+07 2
271 -2.562938 4.694530 7.797493 143.902 46.825 66.372 6.250e+07 2
272 -1.464634 7.728984 8.939906 -0.962 -118.724 -104.483 6.250e+07 2
273 -5.711694 -0.880428 6.678360 175.186 11.101 49.273 6.250e+07 2
274 0.818921 7.625429 9.589490 -217.081 132.012 46.506 6.250e+07 2
275 1.590345 7.663284 8.825415 -75.693 -89.761 101.606 6.250e+07 2
276 3.822883 6.157138 9.396065 195.174 94.128 -78.297 6.250e+07 2
277 6.395746 4.851691 8.144788 189.618 248.733 101.267 6.250e+07 2
278 0.697633 7.895312 9.117714 370.033 46.550 -141.001 6.250e+07 2
279 6.241759 11.293918 9.291898 -70.715 233.327 5.490 6.250e+07 2
280 9.988033 8.770094 10.489305 35.047 165.264 16.537 6.250e+07 2
281 0.510454 7.894177 9.498173 -149.986 -101.021 -46.020 6.250e+07 2
282 3.740008 4.379125 9.523824 240.628 299.059 113.661 6.250e+07 2
283 0.519706 7.257963 9.461392 -39.634 -264.846 157.522 6.250e+07 2
284 1.304879 8.724432 9.862062 -204.451 -99.078 -73.432 6.250e+07 2
285 0.147106 7.485233 9.462221 74.471 134.568 172.026 6.250e+07 2
286 -0.966777 5.191637 9.846183 150.028 41.707 98.490 6.250e+07 2
287 1.490613 0.699974 9.027845 118.882 62.311 -10.494 6.250e+07 2
288 0.641021 0.219692 11.830070 197.911 -33.296 40.933 6.250e+07 2
289 6.044889 8.690837 11.252835 -158.387 203.574 23.000 6.250e+07 2
290 2.762190 6.607816 10.078568 112.038 77.389 4.564 6.250e+07 2
291 6.419538 12.518789 10.852667 -74.718 117.951 -41.674 6.250e+07 2
292 -1.750709 4.358585 9.943328 153.704 -109.003 116.464 6.250e+07 2
293 4.198406 11.861048 7.812923 -229.511 37.268 -4.171 6.250e+07 2
294 0.834248 6.887273 8.963829 47.569 154.041 18.158 6.250e+07 2
295 -0.142229 5.373386 8.888512 -51.492 -71.665 -101.348 6.250e+07 2
296 1.865559 6.030888 9.895343 -184.193 145.902 -42.327 6.250e+07 2
297 1.610126 6.821943 10.836420 173.568 171.556 99.775 6.250e+07 2
298 -0.650404 8.372104 10.051780 -223.236 -83.204 53.991 6.250e+07 2
299 0.859680 7.472741 9.098988 328.643 111.266 -0.994 6.250e+07 2
300 -0.218648 8.368118 9.371506 -237.123 -179.549 -79.857 6.250e+07 2
301 0.746289 8.411896 9.972303 -145.867 82.346 -97.460 6.250e+07 2
302 2.877970 11.571639 9.684617 -155.419 -139.770 2.510 6.250e+07 2
303 3.562892 6.938506 10.023659 231.139 242.168 81.383 6.250e+07 2
304 1.266062 6.672433 10.036694 -42.485 11.781 100.290 6.250e+07 2
305 -1.544282 8.059237 9.231875 106.365 -95.339 131.796 6.250e+07 2
306 -3.140661 7.023941 8.223527 138.650 -147.158 -7.596 6.250e+07 2
307 1.821409 8.352957 10.032007 -22.950 228.008 -87.244 6.250e+07 2
308 5.221387 6.685550 9.907402 114.305 259.424 52.119 6.250e+07 2
309 -1.424496 7.885562 9.240889 -27.591 -62.550 -70.387 6.250e+07 2
310 6.124491 5.091490 10.021462 172.434 244.534 -28.377 6.250e+07 2
311 -0.289853 -4.595359 10.549915 144.481 -119.386 37.085 6.250e+07 2
312 0.491372 8.564835 8.858782 -23.173 6.993 -3.607 6.250e+07 2
313 -2.278755 9.388979 10.733506 -43.643 -164.692 0.555 6.250e+07 2
314 -2.950587 9.379580 7.795376 -85.904 -113.319 -85.019 6.250e+07 2
315 -0.406289 8.377838 9.440787 -199.230 89.327 0.423 6.250e+07 2
316 -0.043125 6.566114 9.101917 46.447 -146.561 -82.236 6.250e+07 2
317 -0.191611 4.215883 9.916962 116.960 69.769 141.327 6.250e+07 2
318 9.955568 8.795903 10.330285 19.849 192.148 9.986 6.250e+07 2
319 -4.933531 5.627369 9.636373 108.093 -200.937 12.589 6.250e+07 2
320 0.989266 9.290545 9.387650 -18.410 127.647 -92.055 6.250e+07 2
321 0.956826 5.142899 10.172644 149.272 153.865 100.131 6.250e+07 2
322 3.001223 4.476656 10.496979 220.596 142.946 -27.687 6.250e+07 2
323 -7.603514 13.228740 8.998391 -112.592 -67.033 21.823 6.250e+07 2
324 0.114051 8.306380 9.750130 -247.130 111.234 -223.600 6.250e+07 2
325 3.782212 6.109075 9.635220 71.389 190.161 218.049 6.250e+07 2
326 0.566938 7.230845 9.399210 183.806 -52.719 7.170 6.250e+07 2
327 -2.295487 7.881509 11.748747 6.539 -7.685 152.048 6.250e+07 2
328 0.641913 7.365502 9.700932 -45.024 71.345 -151.647 6.250e+07 2
329 -0.591258 6.247570 9.494796 252.686 -94.484 -42.207 6.250e+07 2
330 -1.211358 6.503199 9.547464 56.922 -271.338 -16.411 6.250e+07 2
331 17.092779 -1.060953 3.923384 -127.465 158.410 63.976 6.250e+07 2
332 2.450060 5.563173 8.859964 25.633 404.973 54.245 6.250e+07 2
333 -0.098956 6.931180 7.934422 -111.835 -74.755 -20.830 6.250e+07 2
334 1.101264 9.996791 9.352914 -110.995 174.429 181.944 6.250e+07 2
335 1.771714 5.384569 9.461792 200.882 54.618 20.612 6.250e+07 2
336 0.776227 8.806566 9.586430 105.830 -187.405 -47.752 6.250e+07 2
337 0.423464 7.788235 9.334444 301.436 -70.611 33.559 6.250e+07 2
338 3.885021 8.271210 10.909492 137.056 256.209 34.557 6.250e+07 2
339 0.314932 6.350534 9.152666 60.342 -162.982 -33.180 6.250e+07 2
340 0.238649 6.654518 9.680848 229.316 -73.338 72.253 6.250e+07 2
341 1.291185 7.665096 8.556063 348.362 216.384 -116.710 6.250e+07 2
342 1.582896 7.855949 9.731519 2.011 188.595 -12.323 6.250e+07 2
343 1.597251 8.455242 9.318579 -136.431 -309.446 -0.146 6.250e+07 2
344 5.190650 14.886992 14.055083 -48.871 -28.677 14.696 6.250e+07 2
345 -4.000539 10.953759 7.546204 42.366 -260.119 111.433 6.250e+07 2
346 -3.023859 12.207140 9.912220 -183.858 -74.810 81.769 6.250e+07 2
347 2.791626 8.832866 8.134967 -52.799 335.997 2.731 6.250e+07 2
348 -0.317654 3.228120 9.762542 91.941 79.098 37.015 6.250e+07 2
