# MOND N-body snapshot at t = 1.201 Gyr
# id x(kpc) y(kpc) z(kpc) vx(km/s) vy(km/s) vz(km/s) mass(M_sun) type
48 -2.498261 21.712977 28.257588 -62.970 -333.152 125.553 5.000e+07 1
49 -3.109200 21.834154 27.523226 63.606 -150.044 140.856 5.000e+07 1
50 -10.053847 25.045698 29.384930 -68.272 -51.753 36.511 5.000e+07 1
51 -3.891063 17.327555 28.171484 -6.890 193.167 -86.096 5.000e+07 1
52 -5.897970 24.231787 29.063430 -68.175 -120.764 -123.755 5.000e+07 1
53 -3.287040 20.954900 28.546803 180.615 263.461 102.859 5.000e+07 1
54 -1.247073 81.698494 35.417535 -2.562 250.558 7.858 5.000e+07 1
55 -2.260273 18.661994 28.462415 156.557 168.936 25.277 5.000e+07 1
56 -3.889241 21.674350 29.390916 5.323 -140.702 61.935 5.000e+07 1
57 -0.981051 18.145032 27.524449 26.734 138.663 -117.238 5.000e+07 1
58 -2.102610 17.754901 25.176449 115.621 253.832 49.851 5.000e+07 1
59 -3.703269 18.929379 29.409853 51.321 -105.298 109.845 5.000e+07 1
60 -2.127674 21.002745 28.147882 131.417 -110.686 -63.261 5.000e+07 1
61 -0.508943 23.510459 28.698276 -152.502 190.746 -38.570 5.000e+07 1
62 -3.529826 22.533549 28.789331 239.596 -130.260 -54.044 5.000e+07 1
63 -3.297639 22.096497 29.424628 137.480 -199.960 7.993 5.000e+07 1
64 -2.689218 21.376938 27.621557 -81.471 64.731 -52.569 5.000e+07 1
65 -0.713898 25.575895 28.556672 -60.820 100.454 -18.872 5.000e+07 1
66 -1.898320 22.347214 28.749281 -36.208 -88.821 264.867 5.000e+07 1
67 -0.330406 16.741852 26.927355 102.951 -17.587 54.749 5.000e+07 1
68 -3.438999 22.170437 28.642494 -46.793 -196.560 169.609 5.000e+07 1
69 -2.953037 21.259870 28.967748 133.491 210.495 63.179 5.000e+07 1
70 -4.961581 15.422601 29.004601 116.070 78.499 73.862 5.000e+07 1
71 -2.689784 23.910636 29.014447 -192.031 -81.384 147.411 5.000e+07 1
72 1.048617 21.796239 29.422468 154.096 310.554 131.114 5.000e+07 1
73 1.514337 23.477685 26.255275 -23.129 205.186 52.929 5.000e+07 1
74 -1.213125 22.234266 29.339630 -168.199 71.524 89.840 5.000e+07 1
75 -2.636870 28.175883 28.218107 -91.478 15.355 117.553 5.000e+07 1
76 -3.506241 27.245800 28.405413 -108.981 191.780 -57.064 5.000e+07 1
77 -2.799104 22.808789 28.440478 61.811 54.725 -203.490 5.000e+07 1
78 -3.686598 21.847332 28.491202 18.446 -184.738 179.525 5.000e+07 1
79 -0.544683 24.937870 30.588707 -77.628 -23.917 -23.441 5.000e+07 1
80 -3.455540 21.070507 27.901111 283.951 100.660 313.833 5.000e+07 1
81 -3.638898 22.306529 30.687390 -50.907 -218.758 -71.376 5.000e+07 1
82 -10.765537 26.215941 33.714889 80.457 -39.896 42.835 5.000e+07 1
83 -2.099173 19.851222 31.100952 90.414 132.678 -165.331 5.000e+07 1
84 -4.727418 26.615583 30.791661 -34.438 -28.721 -31.375 5.000e+07 1
85 -3.932985 20.688845 29.327040 -197.447 -171.306 -104.383 5.000e+07 1
86 -1.979435 21.868761 28.288847 22.029 139.625 0.512 5.000e+07 1
87 -4.527991 30.340324 26.551593 -10.746 -116.908 -67.377 5.000e+07 1
88 -11.684963 30.887027 27.378948 -11.418 -23.098 -0.050 5.000e+07 1
89 -2.402581 22.191752 28.168578 229.190 -114.256 130.666 5.000e+07 1
90 -2.497462 21.923126 24.842745 121.043 22.110 171.721 5.000e+07 1
91 -3.679092 23.852495 27.571600 49.205 -143.885 153.171 5.000e+07 1
92 -13.424813 24.374012 30.560130 -97.175 53.829 166.963 5.000e+07 1
93 -2.897001 21.860037 28.077134 -137.209 -4.626 41.267 5.000e+07 1
94 -1.090946 22.740671 28.220150 277.001 63.099 13.909 5.000e+07 1
95 -1.583029 21.852687 29.299221 211.583 334.908 -37.072 5.000e+07 1
96 -1.889425 22.093570 28.741380 -145.264 65.383 135.556 5.000e+07 1
97 -14.935094 18.864237 25.770711 -92.764 -42.289 18.316 5.000e+07 1
98 -11.192480 18.142492 24.070249 143.687 70.050 7.092 5.000e+07 1
99 -1.417935 21.473713 30.067837 -227.700 152.173 47.313 5.000e+07 1
100 -2.502015 23.287344 26.689895 86.186 351.735 -64.716 5.000e+07 1
101 -3.142447 20.754154 28.998034 67.585 -104.194 40.903 5.000e+07 1
102 -5.258492 18.695385 29.671950 126.130 37.483 -38.581 5.000e+07 1
103 -15.401687 3.903340 4.534512 -148.439 -143.730 -228.129 5.000e+07 1
104 -4.133862 23.173509 28.413593 -160.619 -58.158 121.031 5.000e+07 1
105 -2.729192 23.844165 24.485634 74.121 58.433 133.773 5.000e+07 1
106 -3.505549 22.098511 31.003364 -143.799 -46.437 -34.448 5.000e+07 1
107 -0.863260 21.834982 27.847680 -201.127 -117.912 -142.655 5.000e+07 1
108 21.433160 13.576503 20.016236 73.735 26.142 38.297 5.000e+07 1
109 -2.584784 21.789032 28.945182 53.423 36.557 138.615 5.000e+07 1
110 -3.167742 18.015390 27.092270 -29.791 -160.440 -146.579 5.000e+07 1
111 -2.148888 20.325508 28.212326 -75.073 106.476 78.885 5.000e+07 1
112 -2.424715 19.857133 29.724136 -91.275 207.151 145.727 5.000e+07 1
113 -2.560509 23.340291 26.958650 -96.415 4.932 86.378 5.000e+07 1
114 -2.140477 21.724083 29.245602 35.191 -3.272 -178.138 5.000e+07 1
115 -6.221324 29.464579 29.193095 -142.446 73.452 -15.556 5.000e+07 1
116 -2.962175 16.341134 26.871154 -24.537 191.268 81.887 5.000e+07 1
117 -0.803894 22.300910 27.634606 146.204 -54.009 -204.955 5.000e+07 1
118 -4.971945 22.507991 29.428181 -188.169 -162.534 146.027 5.000e+07 1
119 -2.945167 20.378063 28.022371 74.826 -261.461 -235.537 5.000e+07 1
120 -3.045821 21.866524 27.436546 -363.908 -158.411 193.581 5.000e+07 1
121 -16.859757 28.107774 19.667569 -119.856 -3.130 -84.268 5.000e+07 1
122 -0.969924 24.803545 29.982406 -172.933 122.087 -29.016 5.000e+07 1
123 -4.400717 23.435219 28.307522 -37.202 55.386 -169.746 5.000e+07 1
124 -3.641227 19.254232 24.464479 38.436 95.240 -21.268 5.000e+07 1
125 -5.879162 15.554444 28.402569 104.666 -96.372 -18.543 5.000e+07 1
126 -1.160244 22.826011 29.421939 445.809 257.505 87.912 5.000e+07 1
127 -3.541316 22.993034 30.995808 44.560 -223.181 271.888 5.000e+07 1
128 -0.086848 24.842937 25.431074 -144.008 131.566 -3.431 5.000e+07 1
129 0.260664 13.833341 24.165464 -50.901 36.127 26.206 5.000e+07 1
130 7.142371 19.264346 28.541303 43.956 139.030 48.262 5.000e+07 1
131 -3.021961 24.333333 28.449321 98.629 12.763 122.043 5.000e+07 1
132 -0.237123 23.095112 28.692372 43.666 101.323 229.170 5.000e+07 1
133 -1.241888 14.423645 28.620392 -33.221 195.751 -94.928 5.000e+07 1
134 -5.319437 19.434761 32.257271 72.201 27.162 -129.286 5.000e+07 1
135 -1.464848 23.207011 28.257683 -47.273 173.566 -103.416 5.000e+07 1
136 0.033042 30.045175 27.204471 -124.480 111.531 28.358 5.000e+07 1
137 -3.047788 22.100402 27.638537 -19.773 -274.359 164.197 5.000e+07 1
138 -3.052027 20.249564 26.889815 -10.092 51.576 -39.810 5.000e+07 1
139 -4.844930 31.954542 29.399046 3.157 -149.942 -2.148 5.000e+07 1
140 -2.173582 24.155554 23.768798 -25.072 79.719 141.220 5.000e+07 1
141 -7.487411 18.892629 27.676334 31.823 -85.156 -167.139 5.000e+07 1
142 -43.937174 -218.057263 -46.112700 22.792 117.609 49.677 5.000e+07 1
143 -4.157973 21.028663 29.731550 72.034 -119.558 161.318 5.000e+07 1
144 7.046709 19.191215 28.843751 18.245 86.256 -18.767 5.000e+07 1
145 -7.048429 18.216860 28.530752 61.929 -50.431 8.637 5.000e+07 1
146 -2.733153 23.449568 28.197502 -165.481 137.560 -47.930 5.000e+07 1
147 0.813616 19.998629 27.878778 130.140 109.061 127.106 5.000e+07 1
148 -2.218217 22.077144 29.430100 -188.175 126.295 215.699 5.000e+07 1
149 -2.818201 23.291824 26.222679 -207.913 142.974 -33.704 5.000e+07 1
150 -2.596166 23.982986 29.383936 148.140 -149.418 35.551 5.000e+07 1
151 -3.218660 22.191243 27.581040 -18.124 41.207 157.616 5.000e+07 1
152 -3.542125 22.899229 28.232983 -12.456 -26.442 47.162 5.000e+07 1
153 -7.445551 23.240434 28.344261 -10.798 -135.124 167.656 5.000e+07 1
154 -0.391020 28.294614 27.790092 -12.695 -101.197 82.050 5.000e+07 1
155 -3.618063 23.951355 30.798493 -51.114 -43.299 -59.094 5.000e+07 1
156 -25.047427 30.716721 31.196013 -33.115 15.850 53.381 5.000e+07 1
157 -12.285876 34.063028 27.357276 -178.875 21.744 44.491 5.000e+07 1
158 -2.029850 21.641885 26.523611 45.423 193.911 8.571 5.000e+07 1
159 2.031559 26.452459 31.014679 72.270 166.832 144.180 5.000e+07 1
160 -3.123038 22.286911 27.813686 18.804 -104.242 225.005 5.000e+07 1
161 -2.883616 21.316269 30.209434 222.162 46.987 -199.056 5.000e+07 1
162 -2.231670 23.065394 29.137615 108.697 -56.741 216.757 5.000e+07 1
163 -3.818917 20.608470 30.092473 -16.370 -86.236 119.911 5.000e+07 1
164 -6.327180 22.246442 28.741833 -75.862 16.848 -27.774 5.000e+07 1
165 0.304149 20.817431 27.202959 -35.961 48.162 -51.456 5.000e+07 1
166 -3.274202 23.615232 29.075567 19.523 35.250 142.483 5.000e+07 1
167 -5.284945 23.752089 28.422907 -76.843 -35.031 269.259 5.000e+07 1
168 -2.326527 21.669495 28.626930 -57.271 3.423 66.402 5.000e+07 1
169 -4.597873 20.763788 26.486240 30.087 -32.595 23.394 5.000e+07 1
170 4.206823 20.534234 24.041491 -56.449 109.400 109.349 5.000e+07 1
171 -0.861523 22.675325 28.186380 88.863 161.291 219.024 5.000e+07 1
172 -1.502399 23.817494 28.547700 49.594 -9.608 108.611 5.000e+07 1
173 -2.802128 22.144953 28.312385 129.064 -44.413 159.048 5.000e+07 1
174 -3.901412 21.405869 26.935996 30.051 -45.418 322.142 5.000e+07 1
175 -3.052360 22.571820 28.686911 -75.005 -328.738 276.626 5.000e+07 1
176 -3.368253 28.852397 28.137138 -165.861 18.512 43.044 5.000e+07 1
177 24.541102 99.694549 44.312425 31.483 153.047 14.755 5.000e+07 1
178 -3.812566 22.988133 28.252032 -112.522 -268.920 187.415 5.000e+07 1
179 -2.739141 22.488075 29.266690 -51.478 21.333 76.573 5.000e+07 1
180 -5.297370 14.861079 28.705667 -71.345 -9.806 44.655 5.000e+07 1
181 -19.162652 30.190252 53.768648 16.151 -2.377 11.578 5.000e+07 1
182 -1.776599 21.352876 27.392068 281.685 -56.820 -104.946 5.000e+07 1
183 -3.874769 22.287226 27.925165 -56.691 -153.916 -30.815 5.000e+07 1
184 -2.578125 24.387567 29.249332 -103.704 85.370 -76.402 5.000e+07 1
185 -3.079236 23.136925 28.161928 57.107 -294.736 40.003 5.000e+07 1
186 2.777423 18.512427 32.870657 20.819 171.964 -16.673 5.000e+07 1
187 -0.709918 22.219922 29.199045 -54.137 250.680 22.005 5.000e+07 1
188 2.813427 21.340003 30.689285 91.744 162.230 -38.669 5.000e+07 1
189 -2.792448 23.598410 29.325745 -50.074 -479.536 -18.477 5.000e+07 1
190 -6.942320 6.364295 20.651999 27.339 66.243 48.398 5.000e+07 1
191 -2.773115 23.890278 29.999175 -125.525 4.688 219.691 5.000e+07 1
192 -6.866999 27.374881 30.000122 -146.870 -13.193 49.770 5.000e+07 1
193 -2.661332 22.144937 28.730792 96.380 179.521 -240.196 5.000e+07 1
194 -0.424448 23.090037 28.378920 145.855 158.138 -11.895 5.000e+07 1
195 -7.799416 17.996099 28.851446 139.280 -77.209 -24.914 5.000e+07 1
196 6.251504 30.569554 32.196510 -160.175 -85.791 -53.603 5.000e+07 1
197 -3.368240 22.816172 29.572137 -73.434 4.299 -92.333 5.000e+07 1
198 -2.536825 22.116608 28.568759 96.683 79.222 22.372 5.000e+07 1
199 -2.732381 18.614792 26.907707 -118.032 -46.781 30.645 5.000e+07 1
200 -2.983865 23.500355 28.194858 -113.252 49.077 -70.751 6.250e+07 2
201 -15.494206 19.438676 25.710275 -132.365 -147.684 40.869 6.250e+07 2
202 -2.379009 22.428226 28.354652 -31.162 -157.083 292.014 6.250e+07 2
203 -3.405197 23.432464 30.530721 8.432 0.190 -14.346 6.250e+07 2
204 -7.477858 24.697672 30.637427 -2.450 -146.524 39.707 6.250e+07 2
205 -5.200928 21.863459 29.446788 -71.549 -251.062 -73.924 6.250e+07 2
206 -6.396847 19.180778 28.839074 159.212 88.641 40.907 6.250e+07 2
207 159.140796 -918.430160 -120.170286 123.186 -710.160 -92.570 6.250e+07 2
208 -0.082574 26.739500 29.337106 -217.436 -37.631 -56.954 6.250e+07 2
209 -3.711288 22.882057 28.364460 5.650 -171.779 186.808 6.250e+07 2
210 -1.561231 20.991231 28.056030 -88.630 -107.797 77.977 6.250e+07 2
211 1.108968 19.368873 27.648343 211.954 76.392 87.343 6.250e+07 2
212 -26.879086 8.730908 30.516988 37.813 -97.103 16.629 6.250e+07 2
213 -3.867972 20.504902 27.840778 207.464 -64.978 99.984 6.250e+07 2
214 1.831592 24.568219 26.642570 -260.661 61.888 34.856 6.250e+07 2
215 14.919335 66.223913 33.874431 -25.146 -10.549 17.777 6.250e+07 2
216 5.987072 19.360698 30.146569 107.832 124.497 7.869 6.250e+07 2
217 -1174.062337 306.796360 70.331071 -925.803 242.409 56.269 6.250e+07 2
218 -4.234723 19.482809 31.530912 42.536 29.054 -131.331 6.250e+07 2
219 -1.197714 18.438024 29.527314 98.228 147.228 -4.215 6.250e+07 2
220 -2.165924 23.609939 28.038707 -103.603 -35.243 53.844 6.250e+07 2
221 -4.760136 24.753366 29.166272 91.668 -211.399 -40.587 6.250e+07 2
222 -12.767081 21.400188 24.549523 138.901 -57.956 24.269 6.250e+07 2
223 -9.414148 16.135681 30.561477 68.389 -55.690 87.429 6.250e+07 2
224 2.117768 25.473357 29.158426 -84.052 15.538 89.017 6.250e+07 2
225 -2.960177 22.294904 27.395350 -150.493 -180.825 248.090 6.250e+07 2
226 -3.463122 26.355548 27.769658 -153.729 123.596 2.067 6.250e+07 2
227 -4.228336 20.069395 26.861296 168.339 -67.102 36.628 6.250e+07 2
228 -3.500347 27.543239 29.067640 -25.101 0.868 -78.636 6.250e+07 2
229 7.043902 32.713729 29.117510 -45.777 129.900 -23.525 6.250e+07 2
230 -1.453624 22.799789 28.212509 134.700 212.208 35.871 6.250e+07 2
231 10.029263 13.695761 28.829565 23.977 125.712 87.405 6.250e+07 2
232 -6.114389 24.271092 29.256254 -111.455 -6.266 36.229 6.250e+07 2
233 -2.436916 21.744574 26.914578 99.736 -42.531 -76.086 6.250e+07 2
234 -5.289463 23.087217 28.002766 11.711 -75.304 75.524 6.250e+07 2
235 435.871549 -1139.888554 -94.738330 343.772 -899.905 -76.295 6.250e+07 2
236 -0.097579 22.346033 27.853264 -144.203 97.230 38.934 6.250e+07 2
237 -11.928657 26.584999 35.202171 8.371 -20.871 -23.603 6.250e+07 2
238 -2.286220 22.395595 27.788985 84.606 -147.774 21.001 6.250e+07 2
239 5.447534 16.107716 28.983544 136.309 184.495 34.823 6.250e+07 2
240 -5.705406 18.490168 28.350048 125.713 -82.654 -12.006 6.250e+07 2
241 -241.396233 370.923023 9.686111 -223.836 272.041 11.556 6.250e+07 2
242 1.011683 19.712891 29.009647 124.235 119.349 3.781 6.250e+07 2
243 -7.881882 24.289008 27.856064 125.823 -172.071 8.183 6.250e+07 2
244 -6.106617 21.498379 29.518869 40.553 -27.763 156.305 6.250e+07 2
245 -3.076061 22.021507 27.720397 -92.056 123.136 -165.054 6.250e+07 2
246 -2.813169 22.205371 28.620401 -6.821 -91.261 -93.447 6.250e+07 2
247 5.223489 26.914106 29.944145 -184.848 33.823 29.747 6.250e+07 2
248 -0.910919 22.913827 28.027955 -8.401 266.807 24.025 6.250e+07 2
249 -6.069366 23.627974 28.405309 -123.393 -190.167 68.685 6.250e+07 2
250 -592.212973 735.829014 92.753751 -456.999 568.515 72.744 6.250e+07 2
251 -3.937289 24.665032 27.994605 -0.760 68.168 -118.825 6.250e+07 2
252 0.226637 24.042369 27.324767 -23.468 328.164 34.763 6.250e+07 2
253 -3.464463 22.855159 28.174929 -252.954 83.294 84.457 6.250e+07 2
254 -2.793392 22.639581 28.490643 -18.430 259.558 62.121 6.250e+07 2
255 -5.943338 24.890559 28.520233 -83.084 -156.172 4.038 6.250e+07 2
256 -2.166792 17.847727 28.266762 121.157 226.901 8.126 6.250e+07 2
257 -1.581388 23.078423 26.804178 89.718 45.043 227.994 6.250e+07 2
258 -3.662055 19.512079 25.837857 100.657 -8.007 83.789 6.250e+07 2
259 -3.706435 23.846955 28.833436 -79.719 -297.928 141.931 6.250e+07 2
260 -0.942770 22.789994 28.674607 83.269 62.126 64.773 6.250e+07 2
261 -6.354848 15.847764 29.437982 65.684 -3.444 55.374 6.250e+07 2
262 -5.046183 21.466392 27.431692 -154.180 -147.279 121.307 6.250e+07 2
263 0.597802 20.733874 27.095295 97.316 80.788 100.011 6.250e+07 2
264 -1.611593 40.904749 35.672556 -113.939 -94.158 -28.742 6.250e+07 2
265 23.510979 14.549897 28.044728 -19.749 54.685 16.966 6.250e+07 2
266 -3.144177 22.008674 28.576262 108.241 99.273 71.083 6.250e+07 2
267 -1.630620 22.097806 28.072665 -15.450 219.609 -17.642 6.250e+07 2
268 -2.418072 15.832538 26.225251 117.776 -32.297 -64.542 6.250e+07 2
269 -3.785493 18.551980 29.895923 97.557 17.589 -74.677 6.250e+07 2
270 -2.201573 21.890451 27.771120 63.948 227.998 -8.935 6.250e+07 2
271 -2.045961 22.513975 27.823699 -40.155 -128.646 76.201 6.250e+07 2
272 6.585184 14.796929 29.949516 58.958 163.867 16.457 6.250e+07 2
273 -18.082839 66.519639 57.705041 20.296 -30.517 -12.098 6.250e+07 2
274 -0.847459 26.565880 26.721382 -14.013 -145.017 39.677 6.250e+07 2
275 -2.013960 22.155073 29.370678 -36.518 107.552 25.925 6.250e+07 2
276 -4.153811 21.904346 27.979050 -248.478 -123.657 30.507 6.250e+07 2
277 -2.939215 20.523823 28.820035 308.066 52.392 69.116 6.250e+07 2
278 -2.866957 22.526468 28.199206 46.981 267.601 301.313 6.250e+07 2
279 -4.312995 22.617348 29.151006 16.752 35.524 -61.459 6.250e+07 2
280 -2.091489 21.580240 28.375628 89.614 -2.367 -176.723 6.250e+07 2
281 -5.588064 19.721946 28.255120 -20.286 -126.359 6.423 6.250e+07 2
282 -2.437490 22.223371 28.969776 -3.008 227.752 -27.545 6.250e+07 2
283 -3.124319 22.597208 26.992728 125.539 -40.444 -31.900 6.250e+07 2
284 0.632046 23.125232 28.546560 -23.175 261.176 -23.572 6.250e+07 2
285 -3.870349 22.016086 27.939059 1.358 -100.849 103.409 6.250e+07 2
286 -8.449689 0.528214 30.667334 81.065 89.140 43.580 6.250e+07 2
287 -3.894103 22.475032 29.525881 -70.652 267.156 239.787 6.250e+07 2
288 7.147096 8.830331 33.020185 100.912 35.150 17.530 6.250e+07 2
289 -4.261950 22.476011 28.285324 66.406 -225.323 -74.620 6.250e+07 2
290 -8.112702 16.806459 31.195774 77.538 -111.755 -18.257 6.250e+07 2
291 -4.555276 22.371213 28.992805 -69.129 -43.668 -98.151 6.250e+07 2
292 -3.727735 22.261774 29.689691 -145.005 -96.166 107.130 6.250e+07 2
293 -3.098904 23.241697 28.418805 -157.618 -144.127 -75.302 6.250e+07 2
294 -3.321851 26.499420 29.028956 -101.785 80.023 -37.508 6.250e+07 2
295 126.170893 -322.959609 -95.975406 76.576 -187.723 -53.588 6.250e+07 2
296 5.195172 28.791470 33.783846 -5.174 82.610 60.313 6.250e+07 2
297 -13.897400 19.408970 29.286486 121.111 -75.782 26.241 6.250e+07 2
298 -3.757653 21.760588 27.548569 -44.355 -95.835 13.415 6.250e+07 2
299 -2.966550 22.107944 29.175695 109.071 5.576 -66.319 6.250e+07 2
300 -3.919685 16.757055 28.651219 173.662 -108.863 -34.483 6.250e+07 2
301 -9.392352 34.819637 27.608679 -90.802 -76.095 68.593 6.250e+07 2
302 -3.112547 26.672926 27.935723 -51.220 86.994 48.532 6.250e+07 2
303 -2.401947 22.323931 29.076228 -50.720 -300.296 -83.167 6.250e+07 2
304 -0.159956 33.425875 28.932439 -94.790 239.474 42.835 6.250e+07 2
305 -7.823508 19.279827 30.164312 92.713 -18.023 -30.202 6.250e+07 2
306 4.324439 21.861580 29.799611 66.023 193.326 67.386 6.250e+07 2
307 -3.496847 21.885224 28.746590 57.891 20.499 94.545 6.250e+07 2
308 6.038698 13.485659 29.124964 178.047 95.310 -6.236 6.250e+07 2
309 3.187168 -19.628165 77.517503 3.780 14.917 27.123 6.250e+07 2
310 0.745403 23.948949 25.914251 -17.541 186.893 57.050 6.250e+07 2
311 -463.727230 360.294609 2.823388 -328.336 257.773 4.826 6.250e+07 2
312 -8.594613 0.438685 30.717669 82.509 75.693 -7.536 6.250e+07 2
313 -2.144071 26.363486 29.884198 -81.087 188.518 -13.481 6.250e+07 2
314 -2.902387 21.873490 28.177673 100.049 77.125 178.440 6.250e+07 2
315 -2.291534 22.994681 27.515340 -218.881 179.849 -31.628 6.250e+07 2
316 5.412115 28.652288 28.821467 -34.200 151.819 -20.946 6.250e+07 2
317 -2.778365 22.430651 27.782187 106.368 -25.923 8.339 6.250e+07 2
318 -2.860056 22.342969 27.600856 81.272 156.304 -34.530 6.250e+07 2
319 -1.489343 24.527693 26.652873 -199.569 23.102 86.714 6.250e+07 2
320 -7.803925 23.548222 27.889957 -94.723 -151.116 -50.478 6.250e+07 2
321 -1.909543 25.844158 30.037605 -136.967 103.045 -150.541 6.250e+07 2
322 -4.501528 20.143790 30.186502 152.180 7.468 -99.926 6.250e+07 2
323 -2.954197 21.995210 28.346492 248.652 -26.930 -43.980 6.250e+07 2
324 -0.584167 25.265202 27.507021 -232.457 24.607 -47.427 6.250e+07 2
325 -3.685461 22.915621 28.355107 123.195 -12.942 94.245 6.250e+07 2
326 -2.387922 21.330698 28.801085 297.725 -104.815 -76.205 6.250e+07 2
327 -5.818641 24.728924 28.900169 -42.555 -281.665 33.289 6.250e+07 2
328 6.707197 28.728862 28.960406 8.070 234.750 34.044 6.250e+07 2
329 -2.870659 23.231921 27.755064 30.778 70.611 207.181 6.250e+07 2
330 -4.298361 25.266508 27.682227 -79.528 35.389 -30.793 6.250e+07 2
331 5.575886 25.496312 30.686057 -73.191 85.494 63.550 6.250e+07 2
332 149.692078 -197.293019 9.368984 94.045 -80.916 10.458 6.250e+07 2
333 -7.263458 19.730341 28.506720 -20.310 -210.551 41.935 6.250e+07 2
334 -3.405049 17.582862 28.140942 247.032 -176.883 88.728 6.250e+07 2
335 7.830873 66.840456 25.392443 38.507 212.219 -3.051 6.250e+07 2
336 -187.626589 -625.991848 5.270859 -137.654 -458.847 5.678 6.250e+07 2
337 -2.750505 21.068611 27.421480 -1.733 -249.573 46.782 6.250e+07 2
338 -10.894830 26.848442 27.509422 -225.884 -191.674 -27.680 6.250e+07 2
339 -3.287509 21.325772 30.477819 -182.424 60.648 -43.889 6.250e+07 2
340 20.722256 20.151773 31.606945 37.728 94.967 36.156 6.250e+07 2
341 -2.269865 20.959642 28.517464 -3.713 33.437 26.166 6.250e+07 2
342 -1.050894 21.914137 29.026574 -44.133 257.700 63.445 6.250e+07 2
343 -3.610493 23.132666 28.267143 112.146 -185.652 118.211 6.250e+07 2
