# MOND N-body snapshot at t = 1.000 Gyr
# id x(kpc) y(kpc) z(kpc) vx(km/s) vy(km/s) vz(km/s) mass(M_sun) type
125 -9.818970 -9.614088 22.263869 62.812 169.779 193.719 5.000e+07 1
126 -9.193113 -9.890719 21.940587 -8.994 110.949 279.868 5.000e+07 1
127 -11.373569 -9.185865 22.229496 -24.274 -87.885 -200.958 5.000e+07 1
128 -10.239814 -12.554782 23.119685 52.695 -58.601 -97.362 5.000e+07 1
129 -13.469795 -8.076040 24.226244 -15.964 -70.273 -94.916 5.000e+07 1
130 -11.299757 -8.100315 22.076635 38.110 -196.722 332.614 5.000e+07 1
131 -9.492336 -8.572112 22.472173 37.623 56.703 69.766 5.000e+07 1
132 -12.905312 -13.066145 21.012085 76.845 -2.369 -0.257 5.000e+07 1
133 -6.987546 -7.442863 22.550708 -126.650 40.994 -24.449 5.000e+07 1
134 -11.198498 -8.950203 23.624925 -295.420 90.513 143.007 5.000e+07 1
135 -9.140126 -8.884626 21.045124 266.196 45.952 226.387 5.000e+07 1
136 -5.767871 -12.139605 20.097745 -31.937 33.569 144.121 5.000e+07 1
137 -11.340792 -8.426778 22.160849 -207.536 27.197 -69.445 5.000e+07 1
138 -11.090888 -7.823043 21.478905 -190.846 9.349 152.400 5.000e+07 1
139 -7.445781 -9.607423 23.519741 103.912 86.097 71.461 5.000e+07 1
140 -6.907634 -13.456858 23.492342 45.273 215.450 -22.223 5.000e+07 1
141 -12.134982 -9.430977 22.196400 -31.860 -275.780 226.735 5.000e+07 1
142 -11.231595 -8.092345 22.941355 -248.069 74.659 101.837 5.000e+07 1
143 -7.216440 -8.519358 23.714355 -71.061 157.025 -60.238 5.000e+07 1
144 -9.080742 -11.218534 24.233305 -54.372 -140.359 146.897 5.000e+07 1
145 -11.286976 -4.595262 24.214788 -89.081 -15.331 26.190 5.000e+07 1
146 -10.021079 -9.345850 22.322328 166.195 -126.667 -66.331 5.000e+07 1
147 -10.843003 -12.008601 25.299591 -70.008 -26.959 203.627 5.000e+07 1
148 -5.584288 -1.835931 24.539177 80.066 126.830 -47.323 5.000e+07 1
149 5.914468 -3.175327 20.482399 -216.128 -92.772 -22.320 5.000e+07 1
150 -10.723864 -9.870601 22.160689 61.433 -97.995 -23.069 5.000e+07 1
151 -9.793967 -8.441167 22.674011 -10.121 83.649 174.061 5.000e+07 1
152 -11.743505 5.093662 33.576104 4.181 177.213 183.661 5.000e+07 1
153 -7.755621 -10.355065 21.190777 66.466 -101.415 116.197 5.000e+07 1
154 -8.621192 -9.782338 22.482900 172.324 178.409 -147.273 5.000e+07 1
155 -7.737433 -10.174305 16.502244 130.383 60.457 1.753 5.000e+07 1
156 -13.815031 -7.902364 19.234052 -154.567 -55.729 -175.776 5.000e+07 1
157 -18.931925 -4.722447 26.903470 -80.146 27.315 77.939 5.000e+07 1
158 -9.560844 -9.789028 25.857076 69.951 174.769 318.150 5.000e+07 1
159 -14.531297 -6.869294 23.470943 -78.929 -286.551 -1.583 5.000e+07 1
160 -11.102800 -10.087339 23.592181 133.750 -185.339 -0.968 5.000e+07 1
161 -9.871138 -6.807350 25.875068 35.716 -13.581 103.637 5.000e+07 1
162 -11.881886 -22.208991 25.708755 0.466 -89.835 47.751 5.000e+07 1
163 -8.458433 -8.048528 21.370137 -7.873 22.570 195.290 5.000e+07 1
164 -10.417773 -9.999670 23.823533 -226.510 -208.306 -169.288 5.000e+07 1
165 -10.190028 -8.645375 21.025791 341.813 -24.240 -149.526 5.000e+07 1
166 -9.289282 -9.748925 19.980490 -4.033 -62.580 60.238 5.000e+07 1
167 -11.110178 -7.529315 22.196544 4.564 -94.794 67.575 5.000e+07 1
168 -8.656829 -8.822090 21.702312 -111.139 176.356 -1.981 5.000e+07 1
169 -9.362563 -9.216337 22.627495 12.474 -18.536 51.308 5.000e+07 1
170 -14.057702 -7.765687 22.202029 28.223 -289.855 -2.045 5.000e+07 1
171 -10.198185 -8.940768 21.529579 -189.903 -211.330 55.586 5.000e+07 1
172 -10.023418 -9.684501 22.500379 19.822 79.273 -192.772 5.000e+07 1
173 -10.336644 -8.603556 23.687791 -323.865 -217.999 -95.444 5.000e+07 1
174 -8.240181 -10.288583 21.884042 -44.971 -62.186 -31.605 5.000e+07 1
175 -15.918836 -10.699423 21.445697 14.313 -266.632 18.501 5.000e+07 1
176 -9.375729 -9.398228 22.460301 9.135 -134.392 22.650 5.000e+07 1
177 -8.475477 -8.165319 20.496873 61.366 51.490 157.809 5.000e+07 1
178 -9.394001 -9.157550 22.086333 136.631 -346.032 -171.010 5.000e+07 1
179 -10.975905 -8.551933 22.193120 93.229 140.670 21.046 5.000e+07 1
180 -7.698101 -7.909583 20.975781 -50.128 93.749 -136.048 5.000e+07 1
181 -9.524277 -9.601815 21.586964 -2.437 -83.352 232.224 5.000e+07 1
182 -8.630407 -8.978865 21.768223 -65.980 -143.003 -53.544 5.000e+07 1
183 -10.513501 -7.446432 23.331506 -89.891 -143.934 -103.310 5.000e+07 1
184 -10.980045 -10.500976 21.936152 34.226 193.294 65.316 5.000e+07 1
185 -11.812351 -5.970292 22.450672 -156.188 34.750 190.416 5.000e+07 1
186 -9.592075 -10.141690 22.551214 -101.394 140.912 -158.860 5.000e+07 1
187 -9.117374 -8.189347 22.915616 117.925 -495.603 -139.078 5.000e+07 1
188 -2.764774 -11.220637 22.073080 70.010 108.756 32.409 5.000e+07 1
189 -8.852125 -9.548280 20.777727 -52.640 35.975 -165.523 5.000e+07 1
190 -5.926286 -8.526264 23.231036 -66.152 223.400 181.186 5.000e+07 1
191 -10.567889 -9.332982 23.361783 -111.370 -74.184 179.163 5.000e+07 1
192 -9.369967 -10.339549 22.485956 54.040 -18.477 -226.026 5.000e+07 1
193 -4.848572 -7.993265 21.269604 42.906 177.630 -70.976 5.000e+07 1
194 -9.569653 -7.953867 22.354761 -148.262 236.226 59.362 5.000e+07 1
195 -11.022099 -9.451059 23.319791 239.015 -319.270 6.027 5.000e+07 1
196 -8.961095 -10.510099 22.163648 186.849 -47.527 -146.731 5.000e+07 1
197 -6.553253 -6.040432 20.044844 -50.647 46.027 77.785 5.000e+07 1
198 -73.419390 -13.125552 -12.984914 24.976 -18.793 52.318 5.000e+07 1
199 -12.185821 -12.848107 20.598007 84.141 -35.744 64.218 5.000e+07 1
200 -9.581900 -9.850862 22.919383 104.483 -109.725 -181.570 6.250e+07 2
201 -11.971406 -9.288952 23.117136 231.444 -283.477 -123.928 6.250e+07 2
202 -13.218391 5.639104 25.048163 -107.188 -64.541 16.306 6.250e+07 2
203 -7.588407 -5.988570 23.745705 -280.237 44.716 -37.346 6.250e+07 2
204 -10.233302 -4.252393 22.576973 -175.065 -255.770 124.267 6.250e+07 2
205 -10.478337 -8.459972 22.250566 -150.768 23.219 -20.237 6.250e+07 2
206 -2.736429 -9.288697 23.825789 158.326 99.611 171.023 6.250e+07 2
207 -10.193179 -10.115365 22.744254 -23.712 -79.947 19.180 6.250e+07 2
208 -7.991690 -18.637804 23.429316 143.645 19.816 29.182 6.250e+07 2
209 -30.224251 -10.133084 24.020486 -127.233 -110.041 27.043 6.250e+07 2
210 -9.679457 -8.579451 22.114020 -294.981 151.137 -59.788 6.250e+07 2
211 -11.085193 -7.036828 21.373172 6.510 -91.808 61.789 6.250e+07 2
212 -3.570131 -4.933856 24.029382 -37.084 157.942 0.774 6.250e+07 2
213 -9.976917 -23.385295 23.177906 130.450 -96.235 37.211 6.250e+07 2
214 -9.397163 -3.489641 22.230946 -272.897 -186.647 87.499 6.250e+07 2
215 -8.448180 -12.518345 22.590256 -52.803 176.653 44.673 6.250e+07 2
216 -9.197864 -7.763251 22.405810 18.935 270.909 -180.804 6.250e+07 2
217 -2.653842 -12.876091 22.053523 148.062 109.266 40.557 6.250e+07 2
218 -9.362519 -8.192287 22.912255 -157.097 128.852 -145.473 6.250e+07 2
219 -13.113884 -5.354400 24.378797 -133.534 -183.983 19.620 6.250e+07 2
220 -18.168725 -6.189610 21.260471 -2.066 -183.167 70.798 6.250e+07 2
221 -11.262666 -8.581402 23.376678 -131.709 -186.274 -125.772 6.250e+07 2
222 -11.473898 -9.343690 21.725116 -91.554 -240.988 -51.957 6.250e+07 2
223 -7.463630 -14.783317 25.091500 252.958 -72.510 157.264 6.250e+07 2
224 70.124188 -302.502430 1.480107 45.757 -211.845 7.160 6.250e+07 2
225 -13.311315 -12.960773 20.710509 163.797 -59.858 89.925 6.250e+07 2
226 -9.078720 -8.022539 22.755720 -264.486 18.593 -116.894 6.250e+07 2
227 -15.079446 -11.084524 22.541549 -7.851 -111.421 -1.649 6.250e+07 2
228 -11.060796 -9.734026 22.361895 -142.308 -10.618 159.802 6.250e+07 2
229 -9.356544 -2.038078 25.019903 -48.490 -107.190 -40.845 6.250e+07 2
230 -9.622073 -8.363017 22.261706 37.711 -313.500 -29.983 6.250e+07 2
231 -10.340980 -9.363229 22.019448 71.672 -18.861 -3.686 6.250e+07 2
232 -10.375601 -9.264299 21.038396 -271.648 142.905 -11.913 6.250e+07 2
233 -14.295196 -8.359038 23.878801 -64.146 -170.020 34.007 6.250e+07 2
234 -12.536925 -10.109943 24.328016 141.940 -86.648 -24.408 6.250e+07 2
235 -11.482174 0.408223 21.981647 -65.720 152.755 -25.478 6.250e+07 2
236 -8.608978 -8.312649 22.154027 70.762 26.285 -105.340 6.250e+07 2
237 -9.668609 -8.829173 23.148664 -8.388 -16.007 214.292 6.250e+07 2
238 -4.879133 -11.050488 24.908066 103.075 160.045 49.166 6.250e+07 2
239 -16.932682 -7.431084 20.582297 15.792 -195.814 102.926 6.250e+07 2
240 -15.579953 -5.727684 21.803223 -39.523 -76.900 75.763 6.250e+07 2
241 -16.126678 -4.773972 17.628680 -92.581 -26.686 -90.183 6.250e+07 2
242 -7.199120 -11.026168 21.375720 -158.259 137.215 -29.539 6.250e+07 2
243 -796.320786 1956.288880 30.891114 -773.126 1898.954 30.206 6.250e+07 2
244 -10.421708 -9.828409 22.753587 1.333 37.631 76.312 6.250e+07 2
245 -11.525591 -13.791064 21.180095 175.937 5.498 -32.271 6.250e+07 2
246 -10.624702 -10.195688 22.979290 242.262 -138.883 105.732 6.250e+07 2
247 -9.770804 -9.234615 22.690986 194.829 281.620 11.507 6.250e+07 2
248 -11.033698 -9.635642 23.297601 -33.026 -34.955 77.654 6.250e+07 2
249 -8.582769 -5.211750 21.965368 -13.164 221.321 48.113 6.250e+07 2
250 -9.469244 -8.488793 22.061968 -227.252 -215.503 -36.877 6.250e+07 2
251 -11.475559 -9.423706 22.191949 210.666 -190.093 48.823 6.250e+07 2
252 -9.356400 -6.487931 21.481563 -288.190 -199.343 136.422 6.250e+07 2
253 -15.744383 -6.702263 22.349887 -129.142 -54.231 -42.381 6.250e+07 2
254 -8.722708 -7.771266 23.149849 -53.179 -2.346 237.533 6.250e+07 2
255 -11.993620 -4.780455 23.359186 -217.175 137.708 29.392 6.250e+07 2
256 -3.148183 -14.077650 26.482454 111.170 138.426 62.717 6.250e+07 2
257 -13.100388 -8.891675 23.451989 -248.751 -116.478 61.486 6.250e+07 2
258 -7.232795 -6.379504 20.796050 -147.364 48.813 77.776 6.250e+07 2
259 -10.315444 -10.114027 23.408468 -44.917 65.228 -76.202 6.250e+07 2
260 -9.938386 -9.978624 22.221522 -105.853 -27.341 -58.615 6.250e+07 2
261 -10.900321 -7.714238 22.690848 -239.961 -66.092 36.952 6.250e+07 2
262 -9.052974 -9.613717 22.912940 -112.656 240.331 -56.092 6.250e+07 2
263 -3.960808 -9.299291 24.390493 111.589 238.283 -28.220 6.250e+07 2
264 -9.225292 -8.640404 21.313182 118.564 88.051 -2.444 6.250e+07 2
265 3.557809 -5.456074 24.027603 -80.398 95.440 -8.948 6.250e+07 2
266 -11.191083 -10.106530 22.366966 160.740 -3.350 -169.925 6.250e+07 2
267 -10.166859 -9.290254 23.217483 -192.344 317.832 -18.684 6.250e+07 2
268 -9.714681 -10.159702 22.089857 119.668 39.043 -266.463 6.250e+07 2
269 -17.391685 -6.149086 20.634054 -129.760 -62.464 3.412 6.250e+07 2
270 -10.580129 -9.623546 22.154134 -194.569 -181.306 -9.164 6.250e+07 2
271 -2.279997 -13.718050 18.880997 4.049 32.518 -2.514 6.250e+07 2
272 -12.635633 -13.779397 22.992472 83.488 -255.082 1.643 6.250e+07 2
273 -11.193140 -9.563392 21.529794 -4.359 -328.687 -167.038 6.250e+07 2
274 1.372954 -2.658180 21.989545 -81.727 113.623 21.183 6.250e+07 2
275 -10.457040 -9.350032 23.021095 -26.528 -256.764 306.036 6.250e+07 2
276 -9.910274 -11.858537 19.207052 -9.365 94.538 39.026 6.250e+07 2
277 -12.994144 -8.592669 23.779419 -86.429 -174.740 58.802 6.250e+07 2
278 -9.869688 -9.072277 22.615753 -36.420 -150.687 83.757 6.250e+07 2
279 -5.105163 -10.761503 23.212004 -14.867 231.221 -1.090 6.250e+07 2
280 -9.574051 -13.933715 22.753151 109.167 24.056 63.810 6.250e+07 2
281 -11.621043 -10.230773 22.798843 70.093 44.786 -45.138 6.250e+07 2
282 -7.278323 -20.698258 19.573566 137.488 79.506 21.428 6.250e+07 2
283 -6.443613 -7.222305 21.118076 -117.361 122.748 133.380 6.250e+07 2
284 -10.973170 -1.254251 21.605873 -106.809 -46.119 35.608 6.250e+07 2
285 -10.541730 -5.828644 21.875965 -118.356 -112.577 1.537 6.250e+07 2
286 -10.111655 -10.945908 22.193048 358.617 -98.073 28.880 6.250e+07 2
287 -5.731699 -6.420146 21.392964 -82.704 34.740 126.394 6.250e+07 2
288 -7.328630 -14.348025 20.847261 218.700 108.933 22.821 6.250e+07 2
289 -1.805065 -8.950719 24.858325 -121.961 -38.257 7.924 6.250e+07 2
290 -11.978301 -8.414314 22.178093 9.688 -85.518 6.473 6.250e+07 2
291 -11.513140 -9.891912 22.338930 -4.344 -217.951 117.135 6.250e+07 2
292 10.197378 -5.576360 34.323618 -30.557 -7.375 0.650 6.250e+07 2
293 -9.998043 -9.369451 22.391870 -99.300 114.002 -73.847 6.250e+07 2
294 -7.550734 -7.661959 20.946739 -165.913 101.245 15.925 6.250e+07 2
295 -5.543155 -5.070379 21.596100 -14.733 236.625 54.040 6.250e+07 2
296 -3.000432 -8.785509 21.413566 67.018 121.639 10.263 6.250e+07 2
297 -4.553424 -9.902770 22.289000 -99.615 108.963 30.000 6.250e+07 2
298 -7.132120 -13.785638 22.391972 272.803 20.266 48.172 6.250e+07 2
299 -11.646903 -9.592273 22.263330 163.895 -305.051 -6.945 6.250e+07 2
300 -10.314242 -7.650706 22.385848 -60.925 -57.871 -5.151 6.250e+07 2
301 -11.193871 -6.264473 21.291125 -26.007 32.848 -85.612 6.250e+07 2
302 -12.475279 -8.542150 21.116370 -21.318 -89.584 42.528 6.250e+07 2
303 -5.396246 -6.839496 22.736902 125.100 147.571 -69.031 6.250e+07 2
304 -10.705401 -11.974945 22.431186 204.013 -133.712 55.456 6.250e+07 2
305 -11.748949 -9.163498 22.786608 -21.690 10.081 78.620 6.250e+07 2
306 -1.535352 -4.952847 21.564790 -126.526 167.976 80.026 6.250e+07 2
307 -10.772530 -10.555292 25.823731 -77.766 -33.292 188.023 6.250e+07 2
308 -9.249651 -9.570853 23.045905 164.204 51.188 -138.304 6.250e+07 2
309 -10.390839 -12.745854 26.710883 3.521 -162.187 21.547 6.250e+07 2
310 -10.947682 -8.168273 23.136177 194.224 -209.424 -155.860 6.250e+07 2
311 -13.787648 -3.876815 23.657721 -232.886 -49.455 -22.915 6.250e+07 2
312 94.886207 64.628685 29.355943 -31.768 -25.012 17.811 6.250e+07 2
313 -19.372524 -16.584144 19.163118 73.988 -64.613 10.427 6.250e+07 2
314 0.307772 -0.207457 23.295961 -221.833 54.133 8.024 6.250e+07 2
315 -12.300572 -12.050267 24.360366 159.388 -224.583 -62.740 6.250e+07 2
316 -10.097287 -7.910643 22.607261 -212.654 53.326 -97.660 6.250e+07 2
317 -7.653499 -9.988652 23.126440 -39.880 194.189 95.793 6.250e+07 2
318 3.490474 -6.668036 19.676753 108.568 126.490 10.170 6.250e+07 2
319 -11.237283 -8.751942 22.428171 40.577 -39.336 -93.997 6.250e+07 2
320 -8.979200 -12.686654 23.256290 111.088 71.516 -14.653 6.250e+07 2
321 -9.391698 -6.690322 20.829395 -278.200 -89.249 63.894 6.250e+07 2
322 -10.460797 -1.828685 19.776354 -125.614 -85.462 10.362 6.250e+07 2
323 -15.522635 -16.204165 20.568963 50.907 -191.033 77.812 6.250e+07 2
324 -9.304654 -8.180698 22.484706 -84.212 107.256 -99.490 6.250e+07 2
325 -4.864262 -6.615663 22.311804 -40.020 219.625 -17.495 6.250e+07 2
326 -10.347773 -9.209945 21.794301 262.348 7.423 99.721 6.250e+07 2
327 -12.791269 -12.001519 21.864664 230.372 -109.657 -51.684 6.250e+07 2
328 -6.543557 -13.594574 22.609439 300.632 38.412 98.302 6.250e+07 2
329 -10.852272 -7.272862 22.770415 -217.293 -167.010 -60.403 6.250e+07 2
330 -9.601612 -4.657056 20.786683 -211.431 71.424 68.449 6.250e+07 2
331 -9.308823 -5.762284 22.598713 -248.533 40.830 -17.326 6.250e+07 2
332 -9.901068 -9.308707 22.970247 32.420 -248.111 -91.136 6.250e+07 2
