# MOND N-body snapshot at t = 0.600 Gyr
# id x(kpc) y(kpc) z(kpc) vx(km/s) vy(km/s) vz(km/s) mass(M_sun) type
51 -0.346273 12.177913 17.528571 40.769 63.233 16.780 5.000e+07 1
52 5.745425 14.949696 2.893427 36.725 57.464 -6.649 5.000e+07 1
53 74.688433 38.220465 77.962586 -112.971 -49.734 -78.928 5.000e+07 1
54 6.643948 15.095725 17.394157 -11.207 133.222 106.632 5.000e+07 1
55 3.639809 11.589062 15.225349 165.506 208.364 136.883 5.000e+07 1
56 0.542283 11.378469 15.087612 -43.392 -114.747 189.755 5.000e+07 1
57 3.034785 12.445779 16.477453 -116.140 27.446 131.081 5.000e+07 1
58 -1.909719 16.653097 16.615341 -86.129 79.981 31.123 5.000e+07 1
59 4.820419 14.205407 15.630644 -113.873 85.250 113.417 5.000e+07 1
60 2.077622 11.791439 15.550657 148.599 -265.912 -245.850 5.000e+07 1
61 0.547845 14.582343 14.755149 -1.171 -126.020 131.785 5.000e+07 1
62 2.475176 9.396304 15.781944 57.067 57.166 -27.993 5.000e+07 1
63 2.577322 14.515898 15.263516 -13.757 170.267 136.416 5.000e+07 1
64 -0.440885 11.122326 15.445938 -135.604 -189.276 132.460 5.000e+07 1
65 8.606494 7.287922 18.657833 183.411 -75.968 109.141 5.000e+07 1
66 1.745189 18.586113 16.047166 -200.886 113.333 80.109 5.000e+07 1
67 39.104498 -20.008107 5.645368 88.479 -39.098 15.047 5.000e+07 1
68 10.433351 14.311587 12.371543 173.265 122.771 -71.927 5.000e+07 1
69 6.734743 10.424284 16.044287 158.356 143.962 -26.332 5.000e+07 1
70 3.925548 15.886563 15.608676 -37.407 -139.487 -22.463 5.000e+07 1
71 1.895293 9.682330 12.015571 80.510 79.278 158.473 5.000e+07 1
72 -0.173993 10.022039 14.078329 28.526 104.596 -40.861 5.000e+07 1
73 1.460649 11.933405 15.127161 -39.835 -106.219 111.708 5.000e+07 1
74 3.427031 15.071689 16.021659 -238.484 147.764 20.057 5.000e+07 1
75 1.421435 11.917159 13.897587 101.320 164.039 42.525 5.000e+07 1
76 0.473635 13.820618 15.155546 -113.857 -2.925 70.011 5.000e+07 1
77 2.392065 11.264693 15.501875 381.501 -7.975 -42.771 5.000e+07 1
78 2.217423 11.778480 16.605970 -27.253 135.743 -187.770 5.000e+07 1
79 2.638546 12.020216 14.044335 -49.155 246.682 56.135 5.000e+07 1
80 2.416782 13.337143 15.000878 -145.013 -83.196 250.875 5.000e+07 1
81 2.864268 11.660913 16.592950 32.686 64.794 281.084 5.000e+07 1
82 2.281429 11.446488 15.377758 -23.655 54.315 90.355 5.000e+07 1
83 5.804211 10.889249 19.946677 9.447 62.906 25.384 5.000e+07 1
84 3.350291 13.863279 15.648125 -46.483 -29.998 58.391 5.000e+07 1
85 0.937824 16.543744 14.973867 -141.814 49.416 -109.676 5.000e+07 1
86 -0.265191 21.354266 16.139169 -169.620 69.634 -12.274 5.000e+07 1
87 -1.691486 0.764026 13.720043 2.988 41.400 77.363 5.000e+07 1
88 0.668782 12.909708 16.129197 -198.516 -80.996 160.723 5.000e+07 1
89 3.882520 11.608206 16.404975 317.411 174.612 -4.444 5.000e+07 1
90 -5.612453 13.724172 20.401246 -133.923 15.343 137.527 5.000e+07 1
91 4.507903 10.434659 16.040276 43.645 -56.200 53.589 5.000e+07 1
92 -2.194860 14.026293 16.749541 -34.440 -192.429 61.917 5.000e+07 1
93 2.057678 15.338521 14.781823 -90.411 71.415 -122.484 5.000e+07 1
94 2.920582 12.897338 16.401193 -106.799 209.872 222.024 5.000e+07 1
95 6.725719 11.945761 18.917645 -66.214 156.050 -116.653 5.000e+07 1
96 2.886225 13.711298 15.345236 239.556 36.248 -114.475 5.000e+07 1
97 3.583492 14.602567 16.692938 -243.497 -149.411 129.361 5.000e+07 1
98 2.193550 12.473503 16.064752 124.524 -17.257 110.378 5.000e+07 1
99 6.427366 4.473778 19.044998 6.719 92.848 44.104 5.000e+07 1
100 -2.343075 8.775680 13.363881 155.588 24.378 -45.176 5.000e+07 1
101 1.200595 14.680916 16.836432 -249.099 75.678 261.643 5.000e+07 1
102 78.029956 -365.223491 25.088356 -9.688 46.588 9.819 5.000e+07 1
103 -0.645828 13.400036 16.418789 -144.186 -20.031 145.394 5.000e+07 1
104 5.163288 15.188711 14.696477 14.125 59.091 -72.261 5.000e+07 1
105 4.697097 15.883862 3.179017 24.837 37.357 90.267 5.000e+07 1
106 10.427139 6.653577 10.007293 -174.132 117.588 111.581 5.000e+07 1
107 0.176191 19.914910 14.298043 -152.857 53.913 -68.226 5.000e+07 1
108 7.079978 12.966919 11.045892 -13.857 56.930 -27.947 5.000e+07 1
109 -13.680942 6.258939 19.255802 137.427 60.482 -74.550 5.000e+07 1
110 1.651877 12.295771 15.572002 300.836 19.422 98.379 5.000e+07 1
111 0.065862 13.391113 16.246179 114.125 60.592 -47.789 5.000e+07 1
112 1.413720 10.085185 16.637437 237.523 -17.581 64.115 5.000e+07 1
113 0.003569 12.703067 16.043781 51.044 -48.815 203.136 5.000e+07 1
114 -1.503787 10.811033 15.915921 -21.758 167.283 19.183 5.000e+07 1
115 4.364444 10.588973 14.554256 96.345 262.209 59.505 5.000e+07 1
116 0.686666 13.501834 15.501112 144.032 -194.429 64.885 5.000e+07 1
117 3.751908 15.409193 13.948859 -52.210 72.283 185.949 5.000e+07 1
118 3.146376 12.273891 14.545536 262.096 -12.438 -79.779 5.000e+07 1
119 2.357159 13.218205 15.559363 -166.350 184.613 -54.295 5.000e+07 1
120 1.837348 13.479547 14.531709 -160.832 -22.296 -62.554 5.000e+07 1
121 -2.720667 11.154932 16.788012 -115.231 -65.234 -8.290 5.000e+07 1
122 -5.840015 -2.965497 7.841487 31.039 95.407 76.648 5.000e+07 1
123 -165.518512 -126.205399 -304.736041 15.816 12.667 47.760 5.000e+07 1
124 0.860033 14.560837 15.934476 -149.232 -28.227 120.761 5.000e+07 1
125 1.952986 13.605930 15.767000 -228.622 75.492 130.668 5.000e+07 1
126 -2.055792 12.600105 15.778791 -122.700 -280.738 107.150 5.000e+07 1
127 0.719869 11.166389 14.082220 -172.843 -309.118 -135.617 5.000e+07 1
128 -0.343922 11.218676 15.785732 22.073 105.639 -14.097 5.000e+07 1
129 2.208953 13.833496 15.933158 -187.020 -21.412 27.798 5.000e+07 1
130 3.192546 11.270989 15.507533 -258.239 -30.198 18.414 5.000e+07 1
131 0.647143 11.210561 15.748000 221.155 -152.979 -69.200 5.000e+07 1
132 4.573999 14.907046 18.273411 -69.966 123.244 76.490 5.000e+07 1
133 1.859762 14.189064 15.654413 13.874 236.567 -45.583 5.000e+07 1
134 4.264601 12.840729 16.050558 -137.614 206.762 -113.138 5.000e+07 1
135 0.176058 11.905503 13.127290 23.519 38.503 185.812 5.000e+07 1
136 -0.899265 12.943022 15.551696 127.036 -212.276 -47.716 5.000e+07 1
137 5.305173 12.423678 16.884246 -68.491 100.218 217.746 5.000e+07 1
138 3.402700 15.868179 18.194369 48.083 -71.950 15.184 5.000e+07 1
139 5.181250 13.322913 14.290772 7.232 196.821 153.029 5.000e+07 1
140 1.754061 12.264303 14.938905 44.640 167.678 68.737 5.000e+07 1
141 1.346722 12.525421 15.486690 68.270 -273.421 -15.806 5.000e+07 1
142 -2.396348 5.464299 15.774688 -66.866 -65.166 121.580 5.000e+07 1
143 -0.175840 19.376186 20.641573 25.149 56.100 92.289 5.000e+07 1
144 3.076301 9.418994 15.219674 41.097 75.260 167.803 5.000e+07 1
145 -0.931830 12.768148 16.597691 -70.554 2.693 40.401 5.000e+07 1
146 2.589213 13.820571 15.067593 -116.994 -155.099 -133.239 5.000e+07 1
147 2.191547 13.857619 15.870504 151.956 86.303 75.576 5.000e+07 1
148 4.203599 12.664065 14.320713 -151.143 49.804 -18.934 5.000e+07 1
149 -4.647930 13.570530 15.781683 39.144 11.828 -3.263 5.000e+07 1
150 0.864851 11.351519 15.431482 124.403 78.032 237.770 5.000e+07 1
151 3.130792 13.609962 14.320450 -257.830 -102.752 184.425 5.000e+07 1
152 1.128030 15.131225 15.754903 -178.566 92.918 168.905 5.000e+07 1
153 4.679009 13.743506 15.574517 56.196 160.505 165.302 5.000e+07 1
154 2.509386 11.441248 16.671843 249.808 -51.097 149.550 5.000e+07 1
155 2.454475 12.799244 17.550221 220.107 -50.616 234.136 5.000e+07 1
156 -26.245067 -6.938555 15.897667 61.860 69.225 -5.591 5.000e+07 1
157 0.615157 12.607454 16.041698 -381.413 20.493 -261.070 5.000e+07 1
158 -3.310290 13.758312 15.042707 -184.244 22.271 49.686 5.000e+07 1
159 1.296531 11.234806 16.635487 225.948 76.065 -118.867 5.000e+07 1
160 -0.907012 14.014751 15.788360 -193.174 -175.569 -74.687 5.000e+07 1
161 -0.030537 8.137748 15.447504 -50.580 -78.495 68.025 5.000e+07 1
162 2.812430 11.237064 16.048422 238.681 -0.599 -63.655 5.000e+07 1
163 1.269874 12.084506 15.873539 -340.676 -128.206 94.793 5.000e+07 1
164 2.177547 13.946789 15.077389 116.338 147.964 -23.152 5.000e+07 1
165 0.851024 16.104014 14.814940 -79.433 -34.798 38.971 5.000e+07 1
166 -1.249810 9.410083 13.020332 168.264 157.053 32.076 5.000e+07 1
167 -4.294543 12.671154 17.641844 73.554 -194.786 -32.338 5.000e+07 1
168 3.452489 13.057256 13.403576 187.726 57.481 -135.112 5.000e+07 1
169 2.602481 11.739327 15.425392 -86.213 268.965 -33.155 5.000e+07 1
170 2.197381 13.648215 15.783959 -23.012 -92.481 43.721 5.000e+07 1
171 1.035231 12.617157 15.144540 7.125 -29.881 -141.058 5.000e+07 1
172 1.255994 13.616041 13.781150 -129.799 31.668 -29.637 5.000e+07 1
173 5.868102 8.076294 16.166902 182.011 -93.312 -22.479 5.000e+07 1
174 1.523446 13.425546 15.702860 -5.476 83.417 310.818 5.000e+07 1
175 1.333692 12.468270 14.781280 15.776 181.092 -21.567 5.000e+07 1
176 4.944297 13.346702 14.041354 -8.689 134.478 -85.383 5.000e+07 1
177 3.205815 14.860430 19.444334 -92.996 -35.378 116.900 5.000e+07 1
178 -1.054107 15.201470 14.455372 -205.233 -14.226 2.997 5.000e+07 1
179 1.016831 15.872228 15.186779 51.605 -165.115 -71.098 5.000e+07 1
180 0.002606 10.259087 14.591642 10.166 -4.286 -52.466 5.000e+07 1
181 1.540543 12.011495 14.661259 188.044 71.945 103.092 5.000e+07 1
182 3.501505 13.013447 17.103201 -113.985 184.052 -185.066 5.000e+07 1
183 -4.689617 17.274853 16.669194 44.007 -69.697 68.967 5.000e+07 1
184 -1.580352 8.549925 15.568824 171.809 -49.219 3.107 5.000e+07 1
185 -44.562041 39.376771 -15.402533 143.825 -104.116 107.304 5.000e+07 1
186 2.722043 15.961688 14.854577 -159.127 -157.561 -65.380 5.000e+07 1
187 1.869051 11.748113 14.605454 39.587 -30.986 -74.359 5.000e+07 1
188 -1.178813 9.814090 16.198374 -36.256 -46.029 -52.044 5.000e+07 1
189 0.796678 12.628333 15.242596 -187.826 136.840 180.779 5.000e+07 1
190 1.507465 12.860386 15.478805 -63.191 -186.859 52.894 5.000e+07 1
191 1.753318 12.885197 16.269604 -282.197 -83.874 -227.185 5.000e+07 1
192 5.548587 17.011549 16.515583 -160.129 207.813 13.099 5.000e+07 1
193 1.179312 13.562965 15.383895 27.635 -29.691 17.371 5.000e+07 1
194 3.170051 10.940299 22.465315 22.258 -19.626 -38.720 5.000e+07 1
195 1.076178 11.121580 16.081094 110.170 46.615 -67.132 5.000e+07 1
196 2.358811 17.285285 18.001564 -93.282 127.014 141.266 5.000e+07 1
197 2.246901 13.262356 15.744445 -212.910 0.479 -14.861 5.000e+07 1
198 -2.428761 14.280620 26.808776 -5.523 58.725 -134.650 5.000e+07 1
199 2.915326 13.525011 15.066386 78.502 14.555 -108.133 5.000e+07 1
200 -6.887220 18.492571 14.050932 -61.454 -156.449 -13.403 6.250e+07 2
201 -0.452843 16.947503 13.059020 -137.929 54.475 -64.478 6.250e+07 2
202 2.337099 12.852764 15.591497 -20.803 88.144 216.876 6.250e+07 2
203 1.705714 12.172497 15.551092 266.585 127.705 -57.484 6.250e+07 2
204 3.130351 9.575202 15.830589 96.405 133.265 2.742 6.250e+07 2
205 1.953250 12.227443 14.795280 195.381 -10.001 -72.756 6.250e+07 2
206 -659.222340 -573.614546 -37.202625 -1058.001 -920.536 -59.675 6.250e+07 2
207 1.577262 12.708914 15.552872 244.915 -1.809 89.391 6.250e+07 2
208 1.748699 12.386510 14.826523 -121.137 -8.947 -118.633 6.250e+07 2
209 1.977714 9.418688 15.924611 193.021 -7.123 -157.102 6.250e+07 2
210 1.571686 12.501538 15.259857 196.145 -105.727 265.841 6.250e+07 2
211 2.291861 11.178197 14.749442 18.573 92.338 110.422 6.250e+07 2
212 8.668851 13.358670 18.408800 34.820 288.813 78.733 6.250e+07 2
213 6.977986 15.300788 14.227972 54.123 200.584 103.519 6.250e+07 2
214 2.175446 12.000808 15.770492 79.508 125.115 264.863 6.250e+07 2
215 4.444469 13.359250 16.624900 102.482 174.118 5.177 6.250e+07 2
216 2.448893 10.773148 11.492216 18.886 85.161 64.081 6.250e+07 2
217 2.067647 21.063156 15.196310 -191.832 167.073 29.421 6.250e+07 2
218 3.678786 14.323465 15.542174 -31.517 153.884 274.449 6.250e+07 2
219 1.705034 -6.758512 13.406142 78.340 71.362 46.998 6.250e+07 2
220 1.866887 11.849976 14.721996 -60.401 -22.520 62.307 6.250e+07 2
221 5.139089 11.853009 16.335405 -49.279 201.235 -0.335 6.250e+07 2
222 -0.567965 12.990468 14.841098 85.876 -169.529 119.113 6.250e+07 2
223 -1.107450 12.967789 15.377253 105.557 108.084 -87.454 6.250e+07 2
224 1.728712 12.556662 16.486544 -204.041 101.627 -17.604 6.250e+07 2
225 10.198138 202.173981 22.224136 12.928 243.607 30.694 6.250e+07 2
226 3.150115 15.759407 15.402513 -182.911 22.802 128.512 6.250e+07 2
227 -4.195149 10.206504 13.483022 -58.031 -91.012 15.685 6.250e+07 2
228 0.898381 11.074251 15.338282 69.075 214.898 -0.098 6.250e+07 2
229 -0.317139 11.253261 13.764121 -1.552 -26.469 161.400 6.250e+07 2
230 0.658411 10.105494 13.993240 135.850 -155.096 -70.530 6.250e+07 2
231 2.308369 12.794852 14.954622 -334.265 218.943 -5.977 6.250e+07 2
232 -0.273529 9.819424 15.482076 140.008 -118.237 -92.964 6.250e+07 2
233 0.264613 7.213747 15.556990 153.379 -84.874 2.741 6.250e+07 2
234 5.224730 17.918138 17.269813 73.471 163.319 71.794 6.250e+07 2
235 1.889437 13.299092 15.275866 -83.199 140.399 95.766 6.250e+07 2
236 -0.546819 13.133650 15.421066 151.114 -108.444 -32.277 6.250e+07 2
237 -1.342764 16.248452 15.850193 -193.131 22.594 -28.044 6.250e+07 2
238 -7.124610 6.206536 18.843328 -28.831 -92.409 47.001 6.250e+07 2
239 2.127497 13.997650 15.119027 -103.218 78.292 28.240 6.250e+07 2
240 7.264058 10.832265 13.585433 -30.828 111.920 86.679 6.250e+07 2
241 6.557824 13.744704 15.779665 162.457 177.306 1.111 6.250e+07 2
242 2.419141 15.414687 14.899043 -211.515 204.962 -18.971 6.250e+07 2
243 7.209550 12.225516 16.916992 186.749 283.599 57.178 6.250e+07 2
244 3.630653 13.343860 14.900090 82.848 165.499 -89.806 6.250e+07 2
245 -0.087235 11.712019 14.319716 -42.784 -71.231 -58.516 6.250e+07 2
246 2.226564 12.824622 15.258099 -200.454 59.380 -12.668 6.250e+07 2
247 -4.621702 7.553005 14.700229 185.723 -3.464 52.838 6.250e+07 2
248 1.892407 17.927849 15.388027 -265.577 43.834 27.104 6.250e+07 2
249 2.878174 6.613901 17.868437 172.320 -64.577 8.377 6.250e+07 2
250 2.603824 9.943761 13.871178 131.041 91.303 -4.142 6.250e+07 2
251 -2.429850 16.126710 15.992210 -112.547 13.388 156.089 6.250e+07 2
252 1.681596 14.339403 14.976068 -100.794 48.329 141.961 6.250e+07 2
253 2.425563 10.328225 13.000708 157.029 115.543 27.765 6.250e+07 2
254 0.573645 14.698577 13.798417 25.026 65.767 24.373 6.250e+07 2
255 2.066595 12.869193 15.100457 16.479 -128.367 203.647 6.250e+07 2
256 2.589696 12.419723 13.847776 80.975 101.657 71.577 6.250e+07 2
257 1.707231 12.929507 15.234246 68.250 -76.768 165.771 6.250e+07 2
258 3.971836 15.259644 16.047462 -2.321 152.780 8.156 6.250e+07 2
259 5.600122 14.482406 14.945587 -137.070 77.742 1.954 6.250e+07 2
260 -0.738271 5.934181 16.515750 169.385 96.847 87.472 6.250e+07 2
261 2.952585 12.820028 15.194265 71.978 363.262 -41.730 6.250e+07 2
262 2.755848 13.133331 15.484663 6.175 428.664 100.273 6.250e+07 2
263 -1074.376859 956.295027 -40.411120 -1740.841 1549.578 -66.287 6.250e+07 2
264 2.669194 14.400613 14.992032 -188.998 20.314 21.474 6.250e+07 2
265 -0.057154 13.087849 15.116407 48.368 -276.988 -192.844 6.250e+07 2
266 -1.833032 14.282157 14.748618 -42.708 -97.878 -8.563 6.250e+07 2
267 0.918617 12.681266 15.475926 -56.849 101.222 -120.678 6.250e+07 2
268 -0.194706 3.717622 18.005686 148.899 17.428 -31.301 6.250e+07 2
269 0.131485 8.260913 16.414184 112.534 -160.901 -11.699 6.250e+07 2
270 2.129653 8.275767 16.103250 99.741 234.075 81.866 6.250e+07 2
271 -2.758639 9.185504 17.548045 44.639 -75.813 -8.495 6.250e+07 2
272 -0.314548 11.625528 14.834399 213.779 -53.681 -29.919 6.250e+07 2
273 -4.737829 14.824564 14.119351 39.318 -223.206 22.611 6.250e+07 2
274 0.700022 12.049340 15.387133 -47.221 18.307 -81.958 6.250e+07 2
275 0.664693 11.952558 16.008319 10.738 -30.330 39.876 6.250e+07 2
276 0.682151 18.006907 15.653644 -214.763 94.772 -54.779 6.250e+07 2
277 -7.191986 17.219733 15.621891 -2.798 -199.139 -38.137 6.250e+07 2
278 2.205580 13.688187 17.674492 40.808 112.359 15.201 6.250e+07 2
279 3.185891 18.439760 16.291077 -259.076 28.607 23.606 6.250e+07 2
280 -2.696401 3.252713 16.395415 156.754 -60.367 27.567 6.250e+07 2
281 1.783933 12.603788 15.795341 43.686 169.983 -61.105 6.250e+07 2
282 -4.778521 29.708294 14.028642 -54.719 -81.716 9.740 6.250e+07 2
283 1.337785 13.824131 15.377333 -67.944 -141.360 -88.619 6.250e+07 2
284 0.333190 11.642593 15.660206 -30.098 84.040 -9.072 6.250e+07 2
285 1.171501 12.451027 16.599329 -19.873 -39.757 9.871 6.250e+07 2
286 0.589134 12.213997 15.695920 128.075 -278.105 67.900 6.250e+07 2
287 3.380399 17.208018 14.582348 -178.057 -42.806 -62.662 6.250e+07 2
288 -1.140276 7.255137 15.778925 178.784 -92.873 -0.470 6.250e+07 2
289 -0.822048 18.784422 12.663881 -96.778 -57.091 70.662 6.250e+07 2
290 3.305282 14.621306 15.520995 -25.108 262.798 64.741 6.250e+07 2
291 -4.876265 11.776178 17.581638 -0.128 -119.685 34.627 6.250e+07 2
292 1.358127 18.175061 16.572510 -163.735 -26.067 -18.257 6.250e+07 2
293 -4.645271 15.743289 17.284248 -136.647 -107.662 55.324 6.250e+07 2
294 2.032856 12.947248 15.509813 -127.346 -18.660 -49.105 6.250e+07 2
295 1.301521 8.801607 17.154280 28.436 100.960 -4.478 6.250e+07 2
296 2.867209 12.596052 15.743516 -154.055 -27.726 -152.317 6.250e+07 2
297 0.510984 15.522369 15.588889 -111.938 -136.208 -95.377 6.250e+07 2
298 1.395062 12.680192 15.661281 296.075 147.092 112.222 6.250e+07 2
299 1.023664 11.071888 15.757619 -40.159 -82.236 71.088 6.250e+07 2
300 1.541190 14.970399 15.866624 -28.752 218.085 54.886 6.250e+07 2
301 0.882283 12.941569 15.198889 -162.612 -102.744 -114.794 6.250e+07 2
302 6.483042 9.630066 16.217663 245.079 -27.195 100.813 6.250e+07 2
303 4.286850 15.990574 15.407298 -278.001 97.055 58.336 6.250e+07 2
304 1.919174 12.638180 15.578903 68.116 72.859 -10.367 6.250e+07 2
305 2.367669 14.713060 15.475497 -154.605 -124.450 20.289 6.250e+07 2
306 1.125550 9.607269 15.476896 85.655 3.315 70.349 6.250e+07 2
307 0.856979 12.897702 15.971944 -145.382 158.460 48.718 6.250e+07 2
308 1.636022 8.364976 14.929571 239.993 -79.233 4.738 6.250e+07 2
309 2.533737 13.714468 16.101250 -189.105 -59.457 -163.089 6.250e+07 2
310 -2.209327 4.096944 16.309084 187.034 -122.559 -13.526 6.250e+07 2
311 6.658493 16.520541 14.893808 -267.986 196.743 33.705 6.250e+07 2
312 2.101032 13.848988 15.720949 -10.005 -35.906 34.139 6.250e+07 2
313 -1.063921 12.246850 15.512923 112.126 -135.091 146.631 6.250e+07 2
314 0.706011 9.724801 16.044521 49.392 -145.695 -19.071 6.250e+07 2
315 0.260486 12.563622 15.846927 -29.514 81.034 -1.311 6.250e+07 2
316 0.235410 14.502322 16.932333 -121.285 18.236 -52.291 6.250e+07 2
317 3.271863 11.535025 15.631249 141.953 197.927 220.700 6.250e+07 2
318 -2.762327 3.353464 16.285060 151.559 -52.057 58.939 6.250e+07 2
319 -2.114901 13.510906 15.323664 -68.651 -148.580 48.487 6.250e+07 2
320 2.739497 12.985521 14.216820 46.856 174.072 52.254 6.250e+07 2
321 3.989390 10.889822 15.472996 259.796 80.915 -84.032 6.250e+07 2
322 8.043201 8.174165 14.958700 99.403 128.748 16.606 6.250e+07 2
323 1.046670 22.943431 14.652986 -128.436 -37.173 39.620 6.250e+07 2
324 2.788755 11.549594 13.274256 -16.036 104.689 -67.003 6.250e+07 2
325 -0.483361 10.812348 15.493179 54.488 -197.289 240.993 6.250e+07 2
326 1.049946 13.576222 14.751452 -137.754 -74.624 3.683 6.250e+07 2
327 1.411608 9.255896 12.377558 28.040 -12.430 27.095 6.250e+07 2
328 1.615394 12.414572 15.068661 1.257 -178.378 93.868 6.250e+07 2
329 -1.007051 9.191266 16.042998 83.161 -55.516 -39.037 6.250e+07 2
330 2.749567 8.142349 14.190248 171.024 -15.278 -46.396 6.250e+07 2
331 -25.376653 2.116954 19.328266 -73.610 -55.561 20.673 6.250e+07 2
332 3.221069 10.565972 15.335064 411.699 27.134 132.142 6.250e+07 2
333 0.399398 13.332594 15.519480 -45.931 97.663 124.580 6.250e+07 2
334 3.841032 8.279789 16.721933 82.386 60.480 -31.871 6.250e+07 2
335 1.025598 10.405821 15.206064 263.115 85.234 -13.249 6.250e+07 2
336 2.744954 11.532213 14.964671 13.059 49.273 48.337 6.250e+07 2
337 0.104698 13.595062 15.967651 -169.911 -123.879 79.901 6.250e+07 2
338 -2.795065 10.191313 14.707608 184.088 -38.902 -0.149 6.250e+07 2
339 2.723972 12.203846 15.470574 94.041 166.833 13.825 6.250e+07 2
340 1.629888 15.642782 15.536306 -156.935 22.261 60.126 6.250e+07 2
341 0.505087 16.754871 11.884309 -52.575 -29.492 18.872 6.250e+07 2
342 2.179510 12.353482 16.304245 -119.660 -107.342 56.304 6.250e+07 2
343 4.504275 12.414607 17.766654 40.284 68.797 61.622 6.250e+07 2
344 -0.767692 18.457350 12.855427 -121.279 154.276 -25.026 6.250e+07 2
345 -0.106777 14.775569 15.743190 -301.197 -190.828 161.020 6.250e+07 2
346 0.622304 18.172631 17.492364 -182.183 -103.245 -12.005 6.250e+07 2
347 2.612634 7.570212 13.592650 133.710 46.596 133.292 6.250e+07 2
348 -2.790818 9.974818 14.348485 75.019 0.541 95.980 6.250e+07 2
