# MOND N-body snapshot at t = 1.401 Gyr
# id x(kpc) y(kpc) z(kpc) vx(km/s) vy(km/s) vz(km/s) mass(M_sun) type
41 -8.166841 31.038660 29.054899 31.111 -31.425 -92.478 5.000e+07 1
42 1.077668 27.025451 33.511468 -39.543 277.892 -60.745 5.000e+07 1
43 6.457529 30.172952 30.617271 44.297 54.652 72.476 5.000e+07 1
44 -3.919901 23.478472 30.371033 155.973 244.524 -218.437 5.000e+07 1
45 -4.311447 26.694097 32.992629 -304.257 33.745 125.092 5.000e+07 1
46 -1.563781 21.889436 31.511645 156.212 -50.990 -157.103 5.000e+07 1
47 -3.632300 29.344063 32.014069 38.968 11.120 100.141 5.000e+07 1
48 0.497324 26.180575 33.207165 -42.901 -19.577 36.374 5.000e+07 1
49 -5.322476 26.331275 32.187289 -45.074 -35.488 106.000 5.000e+07 1
50 -4.725071 23.066310 33.328537 111.090 -232.140 114.634 5.000e+07 1
51 -4.278832 24.612433 34.030911 149.528 300.450 -20.943 5.000e+07 1
52 -3.725600 23.694854 34.853311 113.451 -99.951 112.546 5.000e+07 1
53 1.121693 29.145479 33.623293 -11.866 108.304 47.067 5.000e+07 1
54 -1.867001 123.654478 36.208772 -3.198 166.769 1.560 5.000e+07 1
55 -5.712484 29.135887 33.698217 -47.156 -105.153 12.014 5.000e+07 1
56 -4.479696 27.761353 32.816114 -236.464 -38.810 21.533 5.000e+07 1
57 -3.557160 23.420646 29.076914 100.415 29.397 -52.617 5.000e+07 1
58 4.273371 23.991356 32.040691 177.120 74.604 141.818 5.000e+07 1
59 -0.791652 28.536346 33.305031 -51.891 139.098 -20.397 5.000e+07 1
60 -6.808663 27.231595 33.696766 -70.396 -2.575 40.353 5.000e+07 1
61 -1.113178 25.609260 32.905336 -57.379 72.587 42.913 5.000e+07 1
62 -1.359280 25.699840 33.410023 -52.283 63.941 34.471 5.000e+07 1
63 -3.689632 26.967127 32.805245 -53.940 -280.051 49.250 5.000e+07 1
64 -2.908138 26.618860 32.073422 -221.680 243.363 31.180 5.000e+07 1
65 -2.307815 23.585306 31.389179 141.340 75.331 97.668 5.000e+07 1
66 -2.519263 26.266973 33.245958 -26.856 46.720 -60.636 5.000e+07 1
67 0.188305 33.496126 30.427487 -74.632 74.846 -56.921 5.000e+07 1
68 -1.689199 26.972295 32.332026 -186.122 98.370 31.365 5.000e+07 1
69 -4.949106 27.098034 32.849205 -4.335 -96.176 27.607 5.000e+07 1
70 -4.730659 27.384173 33.921900 -137.887 -277.223 93.516 5.000e+07 1
71 -4.137938 28.013848 31.302391 -111.516 -183.428 97.209 5.000e+07 1
72 -7.194316 24.671419 31.414774 136.931 -257.210 125.192 5.000e+07 1
73 -6.909627 25.526564 31.632524 52.235 -138.217 -106.997 5.000e+07 1
74 -4.115260 26.095611 32.045798 -196.433 -195.901 11.118 5.000e+07 1
75 -0.177911 29.320480 33.290472 68.858 258.797 -11.723 5.000e+07 1
76 -6.546039 24.123117 35.139969 -69.715 -145.696 111.699 5.000e+07 1
77 -3.157731 26.701289 32.626316 -167.748 156.714 108.962 5.000e+07 1
78 -2.251743 26.886128 33.040831 62.894 292.390 -101.545 5.000e+07 1
79 -4.719894 30.954807 34.052172 -14.382 -41.645 10.040 5.000e+07 1
80 -0.302634 23.582251 35.315618 -1.315 186.468 -154.718 5.000e+07 1
81 -1.675243 26.770746 33.455962 -227.231 74.718 257.217 5.000e+07 1
82 -5.178694 24.177266 38.351277 -80.160 -101.925 173.209 5.000e+07 1
83 -6.303512 24.389834 36.271814 -9.582 -14.093 -60.739 5.000e+07 1
84 -5.488391 26.687116 33.504114 156.834 -49.195 -128.690 5.000e+07 1
85 0.302953 25.841889 29.633246 -10.022 -3.858 -22.101 5.000e+07 1
86 -4.351908 26.194251 32.122707 -83.477 -46.410 73.605 5.000e+07 1
87 -6.534466 24.439092 27.712037 -107.010 -104.201 -19.142 5.000e+07 1
88 -2.541690 27.255988 33.016829 -473.662 -56.632 49.570 5.000e+07 1
89 -2.702434 27.182652 32.901518 -99.467 43.542 36.941 5.000e+07 1
90 -3.196979 26.146937 28.538539 127.590 -27.829 -72.850 5.000e+07 1
91 -3.135071 29.335675 33.353056 4.509 146.716 57.315 5.000e+07 1
92 -2.847283 24.691787 22.197883 -82.671 8.671 -103.205 5.000e+07 1
93 -2.309977 25.783770 32.852478 -129.707 77.897 -54.463 5.000e+07 1
94 -1.246871 27.142664 32.717148 298.394 111.065 19.223 5.000e+07 1
95 -7.131821 25.508214 34.463135 -114.257 -119.969 27.270 5.000e+07 1
96 -1.141267 25.406436 33.332036 -64.182 72.717 127.072 5.000e+07 1
97 6.816580 34.704326 28.508868 22.064 66.846 8.575 5.000e+07 1
98 -3.793599 26.688983 33.126766 25.559 -81.181 -449.356 5.000e+07 1
99 -4.787279 29.310089 30.808030 61.812 -69.023 -29.311 5.000e+07 1
100 -1.396692 29.452427 40.060014 20.292 67.993 116.964 5.000e+07 1
101 -4.200180 26.887416 32.090757 6.163 -112.076 230.970 5.000e+07 1
102 -5.670544 23.723976 33.030273 227.791 21.218 99.832 5.000e+07 1
103 -40.195611 -18.024515 -31.729843 -101.011 -81.972 -141.095 5.000e+07 1
104 -2.926488 27.032236 32.882358 74.905 96.653 -117.489 5.000e+07 1
105 -2.552531 26.329015 35.012589 -100.300 -214.858 7.592 5.000e+07 1
106 -1.714277 27.608534 35.216542 -92.260 -85.739 137.294 5.000e+07 1
107 -5.996340 25.057318 33.616984 -67.463 126.416 -58.219 5.000e+07 1
108 10.303560 25.458695 34.310431 -229.200 76.876 81.111 5.000e+07 1
109 -2.673431 25.388659 32.988651 -9.664 163.551 -14.506 5.000e+07 1
110 -4.612604 21.415665 36.833845 -40.224 -46.382 132.690 5.000e+07 1
111 -0.331522 24.893378 32.790122 87.704 -35.858 89.169 5.000e+07 1
112 -1.709479 28.125740 29.554026 131.191 19.731 13.337 5.000e+07 1
113 -4.053105 27.181558 31.767921 -156.548 -43.508 -76.750 5.000e+07 1
114 -3.801646 26.207380 31.998055 125.841 36.129 -167.144 5.000e+07 1
115 4.515828 33.674300 32.813409 -125.205 65.723 -35.096 5.000e+07 1
116 -6.045251 19.321237 31.476331 0.394 98.661 26.889 5.000e+07 1
117 -0.584677 28.258353 28.939160 146.336 31.719 -91.213 5.000e+07 1
118 -0.661685 27.974977 33.192089 -293.591 108.503 -54.881 5.000e+07 1
119 -7.384431 30.122267 30.756693 103.827 -172.358 57.929 5.000e+07 1
120 -1.665472 26.087934 34.186273 -370.500 81.150 24.046 5.000e+07 1
121 -14.043311 22.135429 23.756728 150.307 -19.649 136.622 5.000e+07 1
122 -0.819670 29.587331 30.964272 -144.729 201.283 -70.194 5.000e+07 1
123 -1.654605 24.458950 32.673852 -53.476 11.706 -104.754 5.000e+07 1
124 -5.114444 25.201377 29.275363 12.093 24.867 -33.837 5.000e+07 1
125 0.383528 25.460239 32.579516 169.943 262.184 67.462 5.000e+07 1
126 30.192311 44.934134 31.065865 40.571 46.454 7.463 5.000e+07 1
127 -5.153942 31.090329 40.583135 -10.110 -33.235 116.506 5.000e+07 1
128 -7.044891 22.748944 34.721006 84.637 -99.432 -88.077 5.000e+07 1
129 -3.299424 24.461277 33.342248 -269.242 -201.454 222.854 5.000e+07 1
130 -0.457476 22.119251 33.968468 85.607 270.118 16.188 5.000e+07 1
131 -1.138044 26.991001 33.694303 184.973 -91.555 -1.743 5.000e+07 1
132 -3.486104 29.025682 31.778695 -131.498 -142.001 -138.909 5.000e+07 1
133 -2.230465 24.725463 28.693081 50.291 -55.102 -274.785 5.000e+07 1
134 -0.470486 22.190162 27.866323 4.113 108.973 140.488 5.000e+07 1
135 -2.783055 27.182300 33.927167 -203.084 88.690 -159.318 5.000e+07 1
136 6.545284 28.952277 32.149154 -106.767 124.984 38.488 5.000e+07 1
137 -2.882802 26.719904 31.051124 13.583 -10.560 -119.477 5.000e+07 1
138 -4.720008 23.946977 34.636798 68.785 -56.045 20.133 5.000e+07 1
139 -10.780328 29.029577 33.904557 -116.668 5.858 29.757 5.000e+07 1
140 -5.439516 24.334558 36.751775 11.199 -58.070 -150.434 5.000e+07 1
141 -0.475902 25.101705 31.887112 171.469 124.127 264.746 5.000e+07 1
142 -38.835001 -191.537262 -35.182541 27.137 142.117 57.334 5.000e+07 1
143 -2.235219 29.029257 34.918518 -145.304 72.359 61.342 5.000e+07 1
144 -6.000027 30.180131 32.636489 -61.719 -130.093 -11.325 5.000e+07 1
145 -6.690896 20.893645 33.807534 69.948 -24.085 26.990 5.000e+07 1
146 -2.282252 26.956425 32.174483 -32.359 176.090 136.538 5.000e+07 1
147 -2.487322 24.189062 34.260120 252.212 11.159 57.832 5.000e+07 1
148 -1.895681 26.179635 33.586056 -80.423 111.447 -152.342 5.000e+07 1
149 -3.133802 24.587280 33.218127 62.228 -4.549 -276.855 5.000e+07 1
150 -3.682387 24.973332 32.916946 -226.893 33.748 2.436 5.000e+07 1
151 -2.665769 26.265811 33.426366 108.014 81.089 -156.856 5.000e+07 1
152 -3.854056 26.948193 33.284359 -20.680 -94.102 80.917 5.000e+07 1
153 -4.340811 24.395368 31.978391 163.139 -7.542 -127.908 5.000e+07 1
154 2.264293 27.775424 31.335000 -141.826 -69.145 74.152 5.000e+07 1
155 -2.678801 27.906226 34.375182 -103.216 302.477 -16.278 5.000e+07 1
156 4.652390 26.821211 28.866617 238.616 98.376 -104.337 5.000e+07 1
157 -9.932912 20.008552 34.291157 254.554 -28.233 -5.607 5.000e+07 1
158 -2.121549 26.799605 34.302718 39.705 92.829 4.842 5.000e+07 1
159 -4.322507 14.703985 35.898698 22.229 54.442 28.118 5.000e+07 1
160 -3.692313 26.342346 32.420257 27.063 -7.584 -193.839 5.000e+07 1
161 -3.079759 25.876379 35.453870 50.250 -34.524 -215.682 5.000e+07 1
162 -2.533767 25.633660 33.150780 -118.194 -105.846 -97.016 5.000e+07 1
163 -5.735227 26.736232 30.887001 -154.405 -7.966 -25.687 5.000e+07 1
164 -2.611449 25.132519 32.684422 -134.243 -290.732 153.409 5.000e+07 1
165 2.029635 26.409180 32.207375 9.087 19.172 -61.277 5.000e+07 1
166 -5.124575 27.432423 31.929260 -69.469 84.365 -69.624 5.000e+07 1
167 -2.835682 24.868722 30.851530 48.045 187.277 -78.646 5.000e+07 1
168 -2.504230 25.854869 33.028652 -93.007 -133.878 -160.292 5.000e+07 1
169 -2.829432 24.941976 32.957013 101.688 145.208 -202.586 5.000e+07 1
170 -0.230730 27.560115 33.959135 41.431 364.430 158.756 5.000e+07 1
171 -1.718592 26.694594 32.969869 -7.710 86.071 -163.110 5.000e+07 1
172 -2.174664 25.933355 32.092529 117.955 137.451 -96.413 5.000e+07 1
173 -3.549828 27.837230 32.770489 -97.806 50.779 117.534 5.000e+07 1
174 -3.333918 26.374040 34.528296 178.818 131.978 200.102 5.000e+07 1
175 -6.930637 26.344242 33.151925 160.042 -44.216 58.597 5.000e+07 1
176 -7.382286 28.196609 33.278460 -163.697 -190.931 -27.532 5.000e+07 1
177 28.590327 124.171669 46.063952 9.163 88.543 3.459 5.000e+07 1
178 -1.213095 29.033388 32.922005 -22.684 169.445 -61.510 5.000e+07 1
179 -2.687739 28.941366 32.715254 -57.076 25.929 147.788 5.000e+07 1
180 -11.168260 26.430953 32.258159 25.390 45.484 40.168 5.000e+07 1
181 -0.099510 26.610681 27.869493 198.052 131.218 -277.896 5.000e+07 1
182 -6.794246 24.009362 36.090195 -72.050 -17.318 103.283 5.000e+07 1
183 -1.780870 26.544920 31.813234 48.462 127.324 179.424 5.000e+07 1
184 -1.417574 26.317925 33.196883 99.838 -36.775 61.019 5.000e+07 1
185 0.193908 23.844042 32.684309 2.064 35.412 -32.948 5.000e+07 1
186 2.322467 27.430662 31.753187 -5.658 225.936 -124.849 5.000e+07 1
187 -5.357010 26.389250 33.325274 124.360 -75.810 30.974 5.000e+07 1
188 -4.539786 31.557729 32.480509 -205.886 44.463 133.669 5.000e+07 1
189 -2.533927 -3.400403 19.618254 0.242 7.074 13.030 5.000e+07 1
190 -2.266087 48.754738 31.180566 -4.385 84.647 -5.697 5.000e+07 1
191 -3.657397 26.708598 31.452681 206.103 -71.944 106.998 5.000e+07 1
192 -2.999325 19.566908 32.963186 98.123 -30.955 76.440 5.000e+07 1
193 -4.838279 26.685327 30.681537 -49.125 -45.501 -55.795 5.000e+07 1
194 -2.631222 23.612144 31.883818 123.774 44.705 46.606 5.000e+07 1
195 2.817249 24.815822 32.924483 82.099 188.191 13.240 5.000e+07 1
196 -15.066064 1.704994 39.786587 -1.062 -12.374 41.772 5.000e+07 1
197 -2.465438 26.110892 32.814446 -64.649 182.968 79.780 5.000e+07 1
198 -2.583771 26.811714 34.023673 97.338 -11.545 120.217 5.000e+07 1
199 -1.161712 29.059637 32.550889 129.700 -22.590 160.388 5.000e+07 1
200 -4.012924 25.809488 33.257245 18.969 -64.461 -31.917 6.250e+07 2
201 -5.331130 14.923781 35.583082 178.226 161.298 15.245 6.250e+07 2
202 -2.065112 27.180807 33.067024 113.066 162.184 74.170 6.250e+07 2
203 -4.217355 26.018120 33.494141 -158.837 -48.718 255.084 6.250e+07 2
204 -1.802076 20.504494 30.726049 100.187 157.978 82.961 6.250e+07 2
205 -4.776296 28.870846 31.211827 -58.610 -189.179 -16.054 6.250e+07 2
206 -5.423806 29.969224 33.156747 42.336 -95.224 -25.315 6.250e+07 2
207 184.231634 -1063.065870 -139.004091 122.177 -704.233 -91.611 6.250e+07 2
208 -11.827026 29.015083 34.354349 47.789 -77.994 33.234 6.250e+07 2
209 -1.589639 28.974400 33.114634 -107.719 47.217 -36.528 6.250e+07 2
210 -1.184815 25.428235 32.687584 -83.667 -85.100 -33.272 6.250e+07 2
211 1.323202 25.843678 34.510144 -6.887 277.896 -59.628 6.250e+07 2
212 -1.036159 9.701810 32.255062 179.759 161.710 6.716 6.250e+07 2
213 -1.710920 26.085948 32.427208 242.639 143.877 -131.431 6.250e+07 2
214 -5.522017 32.205396 36.607887 -88.859 14.836 65.556 6.250e+07 2
215 3.719384 48.550833 35.423776 -89.667 -185.550 -5.421 6.250e+07 2
216 -3.142486 15.163785 34.085971 115.333 55.870 -9.432 6.250e+07 2
217 -1362.932799 356.259852 81.822379 -921.089 241.273 56.097 6.250e+07 2
218 -2.932400 23.750996 32.766398 -12.943 -15.934 139.564 6.250e+07 2
219 -4.965159 29.602987 32.395582 -83.205 -5.156 52.474 6.250e+07 2
220 -1.984579 26.187711 31.722107 -149.438 182.800 121.827 6.250e+07 2
221 3.369149 27.891562 31.483209 -11.547 101.010 49.030 6.250e+07 2
222 -1.831884 35.695487 32.335390 -124.742 -134.284 -64.703 6.250e+07 2
223 -5.243188 25.215951 34.609758 253.205 -163.785 -76.999 6.250e+07 2
224 2.822529 25.228340 32.930310 86.841 101.054 -6.428 6.250e+07 2
225 -1.187511 24.674775 31.528997 12.026 14.116 138.803 6.250e+07 2
226 -1.753246 23.558943 32.158160 97.462 255.844 61.150 6.250e+07 2
227 -4.564970 25.292464 33.715087 112.577 -127.769 -87.114 6.250e+07 2
228 -6.094806 26.756243 34.805714 16.758 -22.435 -61.044 6.250e+07 2
229 0.680750 13.761460 35.302287 145.686 -29.951 24.158 6.250e+07 2
230 -3.735202 28.868028 32.173000 -204.764 48.588 23.819 6.250e+07 2
231 -16.096300 21.502976 26.293750 9.635 -99.742 6.602 6.250e+07 2
232 0.675354 25.191665 32.183662 111.298 69.524 -19.067 6.250e+07 2
233 -1.494544 27.989790 33.578902 47.264 3.469 -112.775 6.250e+07 2
234 -4.585021 27.392907 32.381701 -86.640 -39.490 102.203 6.250e+07 2
235 506.007275 -1323.495974 -110.295849 342.057 -895.517 -75.838 6.250e+07 2
236 -1.859397 24.212828 32.457546 -14.711 142.946 -5.912 6.250e+07 2
237 5.002525 28.185726 36.147276 -180.425 13.534 -33.057 6.250e+07 2
238 -2.801017 27.879843 32.257146 91.632 -88.623 -136.830 6.250e+07 2
239 -12.257835 24.889451 32.309070 33.873 -209.513 29.816 6.250e+07 2
240 -0.142655 26.417488 32.969105 -68.297 247.801 87.702 6.250e+07 2
241 -280.548168 431.337197 11.037465 -189.903 288.610 15.579 6.250e+07 2
242 1.113761 24.366767 34.252668 112.338 146.392 69.133 6.250e+07 2
243 0.397019 22.385651 33.470198 52.276 170.143 -68.955 6.250e+07 2
244 -1.252053 28.415332 32.207873 -92.895 27.744 203.844 6.250e+07 2
245 -3.539690 26.219207 33.486826 82.179 130.853 199.039 6.250e+07 2
246 -3.332421 27.745080 32.350685 53.725 -22.839 26.112 6.250e+07 2
247 -0.334674 17.580292 34.001183 92.546 202.955 42.247 6.250e+07 2
248 -3.023755 25.522242 32.646016 297.576 -5.788 90.886 6.250e+07 2
249 -5.394210 24.665249 32.097243 41.492 -218.270 26.348 6.250e+07 2
250 -685.266094 851.603572 107.584579 -452.972 563.647 72.283 6.250e+07 2
251 -2.598312 26.905420 34.115083 161.850 -156.292 -109.209 6.250e+07 2
252 -4.990324 23.167144 32.769785 97.039 -60.081 48.436 6.250e+07 2
253 -1.158957 25.994555 32.645868 -103.740 176.742 119.337 6.250e+07 2
254 -3.191820 27.057454 32.385855 -36.189 -106.592 13.125 6.250e+07 2
255 -4.272535 27.171164 33.125640 -258.633 -117.737 83.608 6.250e+07 2
256 -1.879052 26.534340 33.000190 54.753 389.497 -84.119 6.250e+07 2
257 -3.581091 25.784775 31.797826 -99.452 106.307 -191.794 6.250e+07 2
258 -2.377406 29.081472 30.512831 -163.169 129.913 -2.370 6.250e+07 2
259 -1.538357 25.752209 32.840183 231.511 288.219 177.938 6.250e+07 2
260 -4.100377 24.252956 32.301817 2.247 -7.063 -10.736 6.250e+07 2
261 2.502120 26.393443 32.445544 -163.296 106.073 112.216 6.250e+07 2
262 -4.457229 25.989626 33.299789 160.376 -32.917 -236.012 6.250e+07 2
263 1.674122 23.112955 34.726318 25.708 84.575 -28.175 6.250e+07 2
264 9.318621 9.487893 31.018320 110.826 6.411 62.139 6.250e+07 2
265 -14.369470 20.384325 33.759381 -153.776 -134.334 31.436 6.250e+07 2
266 -3.531091 26.109301 31.865249 29.927 -49.146 78.949 6.250e+07 2
267 -3.582170 27.499211 33.784668 138.227 0.309 114.792 6.250e+07 2
268 1.786827 30.578670 32.458405 -11.985 82.265 -37.977 6.250e+07 2
269 -1.176601 29.733115 31.920465 -104.190 92.172 -55.813 6.250e+07 2
270 -1.684199 27.461490 32.106191 -52.637 178.546 169.857 6.250e+07 2
271 -3.543752 26.955711 33.550476 145.482 32.473 56.465 6.250e+07 2
272 -19.216711 25.385587 33.497237 11.969 -100.793 35.066 6.250e+07 2
273 -10.006879 48.763060 47.383919 62.933 -158.860 -99.600 6.250e+07 2
274 -7.658690 27.721961 31.313207 84.851 24.679 157.123 6.250e+07 2
275 -3.722673 26.142740 33.079672 172.298 28.581 59.276 6.250e+07 2
276 -3.283881 26.901941 32.786532 -66.677 183.711 17.473 6.250e+07 2
277 -1.771843 27.268182 33.408254 -28.685 150.090 211.558 6.250e+07 2
278 -5.831019 28.399141 34.169281 51.245 -77.013 93.729 6.250e+07 2
279 -1.867937 27.757145 32.421111 31.726 -30.565 79.655 6.250e+07 2
280 -3.306004 26.236341 32.735229 221.527 -64.402 -164.497 6.250e+07 2
281 -2.797761 23.118137 32.234659 82.488 108.059 23.420 6.250e+07 2
282 -3.320144 27.020011 32.296608 70.877 -32.340 207.033 6.250e+07 2
283 -3.444528 25.266596 32.277944 1.491 -115.810 236.895 6.250e+07 2
284 -1.156320 23.445283 31.992555 146.822 147.069 24.814 6.250e+07 2
285 -3.862202 27.297368 32.753048 -124.343 -134.835 60.546 6.250e+07 2
286 -12.243968 34.826454 33.094530 -136.372 20.700 101.978 6.250e+07 2
287 -5.809594 28.954475 32.932854 -26.642 86.655 -153.564 6.250e+07 2
288 -14.117598 27.970208 34.602347 -168.162 -94.413 98.515 6.250e+07 2
289 -1.482449 25.527748 31.935664 119.412 110.741 -64.961 6.250e+07 2
290 -5.053678 24.039819 31.499149 280.663 -90.830 -61.032 6.250e+07 2
291 -2.546001 25.876683 31.613472 106.930 280.244 -15.367 6.250e+07 2
292 -1.909390 27.412275 32.347168 -287.187 15.284 111.930 6.250e+07 2
293 -1.042440 25.904824 33.138396 -112.065 268.223 61.774 6.250e+07 2
294 -5.194902 25.515544 33.376785 -168.222 -79.029 -71.125 6.250e+07 2
295 141.331242 -359.917731 -106.411427 71.752 -173.912 -48.550 6.250e+07 2
296 0.808112 13.081320 34.843571 53.237 69.770 82.623 6.250e+07 2
297 -5.226784 34.181344 33.543472 -102.578 -167.923 12.182 6.250e+07 2
298 -2.355574 26.650171 32.602574 198.576 -41.884 -91.934 6.250e+07 2
299 -3.345199 27.053612 33.331957 186.115 57.162 59.833 6.250e+07 2
300 -2.423509 23.326460 32.396785 265.649 232.348 90.820 6.250e+07 2
301 4.131382 12.501613 30.108001 106.121 47.999 -29.674 6.250e+07 2
302 -5.158789 23.959496 32.792981 47.168 -84.460 9.701 6.250e+07 2
303 -5.346850 29.301716 32.257153 -37.366 138.334 -109.402 6.250e+07 2
304 -14.399508 39.376588 33.632311 8.378 -139.022 9.213 6.250e+07 2
305 -7.275469 25.911556 31.908266 -82.787 -113.357 73.941 6.250e+07 2
306 1.969689 28.540080 32.899864 -158.550 195.833 -22.220 6.250e+07 2
307 -2.955571 26.102265 32.843605 10.517 -201.175 48.458 6.250e+07 2
308 -7.584747 33.753365 32.950714 -200.965 -141.970 58.755 6.250e+07 2
309 2.934243 -9.763354 74.995698 -6.792 83.283 -53.950 6.250e+07 2
310 -0.801747 24.444511 32.734184 173.584 146.587 178.473 6.250e+07 2
311 -530.006400 412.394506 3.857689 -319.929 251.794 5.276 6.250e+07 2
312 -12.202583 34.940647 32.982228 -187.834 79.659 25.556 6.250e+07 2
313 -5.605619 23.484426 34.199441 193.895 66.592 -35.569 6.250e+07 2
314 -2.067617 25.735018 32.721209 -54.589 -4.073 3.720 6.250e+07 2
315 -4.380986 28.787372 31.482967 -80.143 1.804 78.022 6.250e+07 2
316 5.220429 16.900298 31.158309 87.238 98.865 -0.024 6.250e+07 2
317 -4.067063 25.933286 33.085615 5.709 84.699 20.712 6.250e+07 2
318 -2.485633 25.982938 32.957648 -151.489 2.311 57.527 6.250e+07 2
319 -2.831907 29.875877 31.555203 -120.976 74.637 -32.121 6.250e+07 2
320 1.843298 24.245974 33.811477 162.453 150.015 23.754 6.250e+07 2
321 -6.092170 21.739568 35.293142 137.105 -4.684 140.681 6.250e+07 2
322 -2.325176 25.593578 33.107864 246.558 91.443 257.938 6.250e+07 2
323 -1.757131 26.675411 33.869598 73.892 18.755 -46.345 6.250e+07 2
324 1.431191 27.543764 31.819013 75.730 194.386 102.300 6.250e+07 2
325 -2.284787 26.597551 32.271212 -101.490 -54.818 177.895 6.250e+07 2
326 -6.100079 27.174314 31.578877 -52.008 -83.857 73.432 6.250e+07 2
327 -9.560174 20.827687 31.428062 74.697 -96.461 11.909 6.250e+07 2
328 -11.230736 30.405244 32.747710 11.713 -239.858 4.776 6.250e+07 2
329 -4.040896 25.659735 32.999719 55.394 9.261 60.739 6.250e+07 2
330 -4.074450 26.902809 31.993370 39.520 -247.655 73.058 6.250e+07 2
331 -5.638757 32.071617 30.072763 -149.266 59.644 -80.571 6.250e+07 2
332 163.598246 -215.119233 12.010751 63.911 -107.166 8.310 6.250e+07 2
333 -2.314244 22.945219 32.167450 239.251 139.878 25.203 6.250e+07 2
334 -10.940059 24.198923 33.755665 -89.809 -145.927 91.266 6.250e+07 2
335 12.966941 98.405284 25.869298 13.935 105.598 7.007 6.250e+07 2
336 -215.526758 -718.971558 6.461666 -135.211 -450.502 5.958 6.250e+07 2
337 -2.041431 26.292954 33.743365 -73.012 23.993 -25.686 6.250e+07 2
338 -12.806408 0.022450 31.040266 88.785 -17.510 41.960 6.250e+07 2
339 -3.612732 25.798786 30.485423 -113.719 149.919 -52.465 6.250e+07 2
340 -6.399633 28.433711 32.139327 -278.503 -262.857 -40.622 6.250e+07 2
341 -5.349265 25.708228 31.841877 107.330 -46.397 -42.275 6.250e+07 2
342 -2.518288 24.636095 31.865507 119.415 40.550 -55.162 6.250e+07 2
343 -5.546086 26.012230 33.208627 -173.255 -10.392 108.416 6.250e+07 2
